custom/best_energy,env72/episode_return,env32/episode_return_disc,env6/episode_return,env53/episode_return_disc,env56/episode_return,env67/episode_return_disc,env9/episode_return,env75/episode_return_disc,env4/episode_return,env68/episode_return,env5/episode_return,env78/episode_return,env45/episode_return,env30/episode_return_disc,env21/episode_return_disc,env57/episode_return,env16/episode_return,env49/episode_return,env75/episode_return,env9/episode_return_disc,env2/episode_return_disc,env64/episode_return,env71/episode_return_disc,env29/episode_return,env25/episode_return,env3/episode_return,env40/episode_return,env34/episode_return,env47/episode_return,env19/episode_return_disc,env37/episode_return,env17/episode_return_disc,env77/episode_return,env55/episode_return_disc,env26/episode_return_disc,env51/episode_return_disc,env62/episode_return,env13/episode_return,env3/episode_return_disc,env15/episode_return_disc,env22/episode_return,env42/episode_return,env63/episode_return_disc,env58/episode_return,env30/episode_return,env2/episode_return,env7/episode_return,env41/episode_return,env60/episode_return_disc,env35/episode_return,env0/episode_return,env28/episode_return_disc,env58/episode_return_disc,env79/episode_return,env44/episode_return,env27/episode_return_disc,env42/episode_return_disc,env77/episode_return_disc,env43/episode_return,env65/episode_return,env61/episode_return_disc,env47/episode_return_disc,env59/episode_return_disc,env39/episode_return,env12/episode_return_disc,env46/episode_return,env78/episode_return_disc,env8/episode_return,env67/episode_return,env53/episode_return,env74/episode_return,env34/episode_return_disc,env63/episode_return,env69/episode_return_disc,env7/episode_return_disc,env36/episode_return,env46/episode_return_disc,env73/episode_return,env74/episode_return_disc,env18/episode_return_disc,env27/episode_return,env20/episode_return_disc,env21/episode_return,env31/episode_return_disc,env71/episode_return,env45/episode_return_disc,env25/episode_return_disc,env52/episode_return_disc,env33/episode_return,env20/episode_return,env10/episode_return,env33/episode_return_disc,env51/episode_return,env56/episode_return_disc,env28/episode_return,env23/episode_return_disc,env44/episode_return_disc,env49/episode_return_disc,env8/episode_return_disc,env22/episode_return_disc,env52/episode_return,env1/episode_return,env16/episode_return_disc,env26/episode_return,env29/episode_return_disc,env48/episode_return_disc,env41/episode_return_disc,env61/episode_return,env39/episode_return_disc,env5/episode_return_disc,env11/episode_return_disc,env24/episode_return_disc,env19/episode_return,env36/episode_return_disc,env69/episode_return,env13/episode_return_disc,env14/episode_return_disc,env12/episode_return,env0/episode_return_disc,env35/episode_return_disc,env38/episode_return,env37/episode_return_disc,env66/episode_return,env65/episode_return_disc,env73/episode_return_disc,env17/episode_return,env32/episode_return,env76/episode_return,env18/episode_return,env64/episode_return_disc,env66/episode_return_disc,env62/episode_return_disc,env11/episode_return,env55/episode_return,env10/episode_return_disc,env50/episode_return_disc,env40/episode_return_disc,env48/episode_return,env15/episode_return,env76/episode_return_disc,env72/episode_return_disc,env68/episode_return_disc,env31/episode_return,env70/episode_return_disc,env50/episode_return,env79/episode_return_disc,env1/episode_return_disc,env6/episode_return_disc,env38/episode_return_disc,env57/episode_return_disc,env60/episode_return,env14/episode_return,env43/episode_return_disc,env23/episode_return,env59/episode_return,env54/episode_return_disc,env4/episode_return_disc,env70/episode_return,env24/episode_return,env54/episode_return,eval/mean_ep_length,eval/mean_reward,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/loss,train/clip_range,train/explained_variance,train/n_updates,train/learning_rate,train/approx_kl
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.692307472229004,4.567586898803711,8.333333015441895,5.373631477355957,8.333333015441895,6.090115547180176,14.285714149475098,2.8547418117523193,8.333333015441895,7.142857074737549,20.0,7.692307472229004,10.0,10.150193214416504,7.027056694030762,6.666666507720947,14.285714149475098,11.11111068725586,3.125,13.050248146057129,7.027056694030762,14.285714149475098,7.612644672393799,20.0,4.166666507720947,5.55555534362793,6.25,6.25,6.666666507720947,4.567586898803711,5.0,6.090115547180176,4.34782600402832,18.270347595214844,7.612644672393799,18.270347595214844,8.333333015441895,6.666666507720947,5.075096607208252,8.304702758789062,11.11111068725586,7.692307472229004,8.304702758789062,6.666666507720947,11.11111068725586,7.692307472229004,9.090909004211426,4.545454502105713,10.150193214416504,16.66666603088379,8.333333015441895,13.050248146057129,6.090115547180176,6.666666507720947,8.333333015441895,6.5251240730285645,7.027056694030762,3.9718146324157715,7.692307472229004,6.666666507720947,6.090115547180176,6.090115547180176,18.270347595214844,5.55555534362793,6.090115547180176,7.142857074737549,7.027056694030762,20.0,6.666666507720947,5.882352828979492,9.090909004211426,5.709483623504639,9.090909004211426,4.350082874298096,8.304702758789062,10.0,6.5251240730285645,4.0,8.304702758789062,6.090115547180176,7.142857074737549,7.027056694030762,7.692307472229004,6.5251240730285645,8.333333015441895,9.135173797607422,3.8063223361968994,6.5251240730285645,7.142857074737549,7.692307472229004,7.692307472229004,6.5251240730285645,20.0,7.612644672393799,14.285714149475098,18.270347595214844,7.612644672393799,10.150193214416504,18.270347595214844,10.150193214416504,7.142857074737549,9.090909004211426,13.050248146057129,8.333333015441895,18.270347595214844,18.270347595214844,4.152351379394531,6.666666507720947,5.075096607208252,18.270347595214844,5.075096607208252,8.304702758789062,5.0,9.135173797607422,4.761904716491699,6.090115547180176,7.612644672393799,6.666666507720947,7.612644672393799,15.225289344787598,16.66666603088379,4.567586898803711,5.55555534362793,6.090115547180176,3.654069423675537,6.666666507720947,5.0,11.11111068725586,6.666666507720947,13.050248146057129,5.075096607208252,7.612644672393799,5.55555534362793,20.0,7.027056694030762,13.050248146057129,5.709483623504639,20.0,9.090909004211426,10.150193214416504,7.027056694030762,6.5251240730285645,7.142857074737549,7.612644672393799,14.285714149475098,6.090115547180176,8.304702758789062,7.612644672393799,15.225289344787598,6.090115547180176,11.11111068725586,8.333333015441895,7.027056694030762,20.0,20.0,7.612644672393799,7.612644672393799,8.333333015441895,9.090909004211426,8.333333015441895,10.0,9.23535096,3200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,9.08846885,429,2,10.0,7,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.176461219787598,-0.039043151680743904,-6.444058573246002,0.11656250236555935,4.985325813293457,0.2,0.004876255989074707,8,0.0003,0.017833129
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.55555534362793,3.045057773590088,12.5,4.807986259460449,4.34782600402832,6.090115547180176,10.0,18.270347595214844,7.142857074737549,10.0,7.692307472229004,16.66666603088379,6.25,7.027056694030762,7.612644672393799,9.090909004211426,20.0,11.11111068725586,20.0,9.135173797607422,7.612644672393799,9.090909004211426,7.027056694030762,6.25,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,5.882352828979492,5.373631477355957,7.142857074737549,7.027056694030762,7.692307472229004,4.152351379394531,6.090115547180176,8.304702758789062,7.692307472229004,20.0,13.050248146057129,5.075096607208252,8.333333015441895,7.692307472229004,7.027056694030762,8.333333015441895,7.692307472229004,8.333333015441895,8.333333015441895,8.333333015441895,6.5251240730285645,7.692307472229004,7.692307472229004,7.612644672393799,7.612644672393799,5.55555534362793,11.11111068725586,7.612644672393799,7.027056694030762,7.027056694030762,5.882352828979492,16.66666603088379,2.9468302726745605,5.373631477355957,7.027056694030762,6.666666507720947,10.150193214416504,7.692307472229004,15.225289344787598,6.666666507720947,6.666666507720947,5.263157844543457,6.25,13.050248146057129,7.692307472229004,8.304702758789062,7.612644672393799,14.285714149475098,7.027056694030762,7.142857074737549,5.709483623504639,15.225289344787598,8.333333015441895,18.270347595214844,8.333333015441895,13.050248146057129,7.692307472229004,5.709483623504639,13.050248146057129,13.050248146057129,20.0,20.0,16.66666603088379,18.270347595214844,9.090909004211426,3.9718146324157715,8.333333015441895,7.612644672393799,10.150193214416504,10.150193214416504,6.090115547180176,7.612644672393799,14.285714149475098,8.333333015441895,18.270347595214844,6.666666507720947,5.709483623504639,10.150193214416504,7.612644672393799,3.225806474685669,6.090115547180176,7.027056694030762,7.612644672393799,6.5251240730285645,5.882352828979492,13.050248146057129,9.090909004211426,18.270347595214844,6.090115547180176,11.11111068725586,7.027056694030762,7.027056694030762,4.0,6.5251240730285645,9.090909004211426,15.225289344787598,6.5251240730285645,7.692307472229004,3.3333332538604736,5.882352828979492,16.66666603088379,8.304702758789062,8.304702758789062,7.027056694030762,8.333333015441895,4.545454502105713,15.225289344787598,15.225289344787598,13.050248146057129,11.11111068725586,5.55555534362793,5.373631477355957,5.075096607208252,9.135173797607422,14.285714149475098,10.150193214416504,16.66666603088379,5.075096607208252,7.612644672393799,11.418967247009277,3.654069423675537,8.304702758789062,7.142857074737549,6.666666507720947,5.373631477355957,8.333333015441895,7.692307472229004,3.654069423675537,6.5251240730285645,11.11111068725586,7.142857074737549,4.0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.090909004211426,6.5251240730285645,7.692307472229004,6.5251240730285645,7.692307472229004,5.075096607208252,7.692307472229004,10.150193214416504,8.333333015441895,11.11111068725586,6.25,7.692307472229004,8.333333015441895,13.050248146057129,6.5251240730285645,7.142857074737549,7.692307472229004,8.333333015441895,11.11111068725586,7.027056694030762,13.050248146057129,6.666666507720947,5.075096607208252,6.666666507720947,11.11111068725586,20.0,7.142857074737549,11.11111068725586,7.142857074737549,10.150193214416504,14.285714149475098,6.090115547180176,14.285714149475098,6.090115547180176,6.090115547180176,18.270347595214844,5.263157844543457,5.0,18.270347595214844,15.225289344787598,10.0,20.0,3.654069423675537,16.66666603088379,14.285714149475098,14.285714149475098,14.285714149475098,4.545454502105713,8.304702758789062,6.666666507720947,7.142857074737549,3.8063223361968994,15.225289344787598,11.11111068725586,11.11111068725586,7.027056694030762,18.270347595214844,13.050248146057129,3.7037036418914795,11.11111068725586,8.304702758789062,6.5251240730285645,10.150193214416504,14.285714149475098,7.027056694030762,8.333333015441895,7.027056694030762,5.882352828979492,5.55555534362793,7.142857074737549,5.263157844543457,10.150193214416504,4.0,7.612644672393799,13.050248146057129,16.66666603088379,7.612644672393799,7.692307472229004,4.807986259460449,7.027056694030762,7.692307472229004,2.8547418117523193,7.142857074737549,3.2625620365142822,5.55555534362793,7.612644672393799,10.150193214416504,7.612644672393799,20.0,3.125,9.090909004211426,18.270347595214844,20.0,7.027056694030762,4.166666507720947,6.090115547180176,10.150193214416504,7.612644672393799,5.373631477355957,9.135173797607422,8.333333015441895,20.0,7.027056694030762,6.666666507720947,6.090115547180176,13.050248146057129,4.152351379394531,9.090909004211426,13.050248146057129,5.709483623504639,3.150059938430786,5.709483623504639,11.11111068725586,15.225289344787598,8.333333015441895,4.567586898803711,7.612644672393799,7.692307472229004,6.5251240730285645,6.090115547180176,9.090909004211426,13.050248146057129,9.090909004211426,10.150193214416504,7.027056694030762,6.666666507720947,7.142857074737549,7.692307472229004,7.692307472229004,6.090115547180176,8.304702758789062,4.807986259460449,3.4482758045196533,6.666666507720947,8.304702758789062,5.709483623504639,6.5251240730285645,14.285714149475098,16.66666603088379,7.027056694030762,8.304702758789062,10.150193214416504,3.5714285373687744,6.090115547180176,6.25,10.150193214416504,18.270347595214844,7.027056694030762,8.304702758789062,6.5251240730285645,9.090909004211426,8.333333015441895,3.3833975791931152,6.666666507720947,11.11111068725586,7.612644672393799,7.612644672393799,6.666666507720947,6.25,8.333333015441895,10.0,9.21490469,4800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,9.192068990000001,687,3,10.0,6,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.043155229091644,-0.0514990363844845,-6.412914204597473,0.2567187567707151,5.369670391082764,0.2,2.2649765014648438e-06,12,0.0003,0.032596517
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6.666666507720947,7.027056694030762,14.285714149475098,4.567586898803711,7.692307472229004,13.050248146057129,6.666666507720947,2.8547418117523193,20.0,11.11111068725586,5.55555534362793,6.25,11.11111068725586,4.807986259460449,7.612644672393799,7.142857074737549,10.0,9.090909004211426,3.125,6.090115547180176,7.027056694030762,8.333333015441895,18.270347595214844,6.25,16.66666603088379,20.0,6.25,5.55555534362793,5.263157844543457,2.6100494861602783,3.125,18.270347595214844,9.090909004211426,18.270347595214844,8.304702758789062,3.3833975791931152,11.11111068725586,7.692307472229004,18.270347595214844,11.418967247009277,5.263157844543457,8.333333015441895,10.150193214416504,11.11111068725586,5.263157844543457,7.692307472229004,4.761904716491699,20.0,7.027056694030762,6.25,14.285714149475098,6.5251240730285645,10.150193214416504,4.545454502105713,5.55555534362793,6.5251240730285645,7.612644672393799,8.304702758789062,10.0,7.692307472229004,7.027056694030762,4.807986259460449,10.150193214416504,11.11111068725586,7.027056694030762,11.11111068725586,5.709483623504639,6.666666507720947,14.285714149475098,5.0,6.666666507720947,5.075096607208252,11.11111068725586,5.709483623504639,4.350082874298096,5.882352828979492,10.150193214416504,9.090909004211426,6.090115547180176,15.225289344787598,7.142857074737549,18.270347595214844,8.333333015441895,2.9468302726745605,20.0,10.150193214416504,15.225289344787598,18.270347595214844,5.0,20.0,20.0,4.567586898803711,3.7037036418914795,7.027056694030762,7.142857074737549,5.709483623504639,5.075096607208252,8.304702758789062,6.090115547180176,4.807986259460449,20.0,20.0,9.135173797607422,9.090909004211426,5.709483623504639,5.373631477355957,18.270347595214844,7.692307472229004,10.150193214416504,5.075096607208252,3.654069423675537,3.9718146324157715,2.857142925262451,5.373631477355957,6.25,7.027056694030762,7.612644672393799,7.692307472229004,13.050248146057129,5.709483623504639,6.666666507720947,2.8547418117523193,10.0,7.027056694030762,8.304702758789062,20.0,7.692307472229004,6.25,16.66666603088379,7.612644672393799,9.135173797607422,10.150193214416504,4.0,20.0,18.270347595214844,6.090115547180176,5.709483623504639,5.882352828979492,12.5,5.709483623504639,6.090115547180176,10.150193214416504,3.225806474685669,3.8063223361968994,6.666666507720947,4.152351379394531,18.270347595214844,13.050248146057129,6.090115547180176,6.5251240730285645,7.692307472229004,8.333333015441895,9.135173797607422,6.25,11.11111068725586,6.090115547180176,18.270347595214844,4.166666507720947,4.34782600402832,6.666666507720947,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
