custom/best_energy,env37/episode_return,env70/episode_return_disc,env47/episode_return_disc,env5/episode_return_disc,env31/episode_return_disc,env65/episode_return,env56/episode_return,env76/episode_return,env35/episode_return_disc,env61/episode_return,env19/episode_return,env3/episode_return,env56/episode_return_disc,env3/episode_return_disc,env8/episode_return_disc,env46/episode_return,env37/episode_return_disc,env8/episode_return,env57/episode_return,env45/episode_return,env57/episode_return_disc,env33/episode_return,env6/episode_return_disc,env23/episode_return_disc,env55/episode_return,env59/episode_return,env18/episode_return_disc,env46/episode_return_disc,env28/episode_return,env54/episode_return,env24/episode_return,env19/episode_return_disc,env70/episode_return,env1/episode_return,env52/episode_return_disc,env79/episode_return,env48/episode_return,env42/episode_return_disc,env29/episode_return,env21/episode_return_disc,env30/episode_return_disc,env22/episode_return,env16/episode_return,env30/episode_return,env39/episode_return_disc,env62/episode_return,env20/episode_return,env12/episode_return,env42/episode_return,env49/episode_return_disc,env38/episode_return_disc,env77/episode_return,env51/episode_return_disc,env41/episode_return,env27/episode_return,env68/episode_return_disc,env14/episode_return,env25/episode_return,env26/episode_return_disc,env11/episode_return_disc,env16/episode_return_disc,env59/episode_return_disc,env55/episode_return_disc,env62/episode_return_disc,env7/episode_return_disc,env32/episode_return,env68/episode_return,env40/episode_return,env27/episode_return_disc,env17/episode_return,env32/episode_return_disc,env1/episode_return_disc,env69/episode_return,env9/episode_return_disc,env79/episode_return_disc,env61/episode_return_disc,env0/episode_return_disc,env18/episode_return,env13/episode_return,env34/episode_return,env15/episode_return_disc,env38/episode_return,env74/episode_return,env48/episode_return_disc,env49/episode_return,env4/episode_return_disc,env7/episode_return,env12/episode_return_disc,env67/episode_return,env11/episode_return,env76/episode_return_disc,env78/episode_return,env78/episode_return_disc,env10/episode_return,env22/episode_return_disc,env64/episode_return,env63/episode_return,env45/episode_return_disc,env31/episode_return,env74/episode_return_disc,env20/episode_return_disc,env60/episode_return_disc,env58/episode_return,env77/episode_return_disc,env15/episode_return,env66/episode_return_disc,env5/episode_return,env75/episode_return_disc,env72/episode_return,env71/episode_return_disc,env14/episode_return_disc,env17/episode_return_disc,env2/episode_return_disc,env36/episode_return_disc,env50/episode_return_disc,env67/episode_return_disc,env35/episode_return,env23/episode_return,env26/episode_return,env64/episode_return_disc,env39/episode_return,env4/episode_return,env25/episode_return_disc,env43/episode_return,env63/episode_return_disc,env29/episode_return_disc,env44/episode_return_disc,env34/episode_return_disc,env50/episode_return,env28/episode_return_disc,env44/episode_return,env2/episode_return,env72/episode_return_disc,env53/episode_return,env75/episode_return,env13/episode_return_disc,env73/episode_return,env73/episode_return_disc,env0/episode_return,env24/episode_return_disc,env52/episode_return,env33/episode_return_disc,env40/episode_return_disc,env71/episode_return,env43/episode_return_disc,env41/episode_return_disc,env69/episode_return_disc,env10/episode_return_disc,env66/episode_return,env54/episode_return_disc,env9/episode_return,env47/episode_return,env53/episode_return_disc,env60/episode_return,env21/episode_return,env51/episode_return,env58/episode_return_disc,env65/episode_return_disc,env6/episode_return,env36/episode_return,time/total_timesteps,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/n_updates,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/clip_range,train/entropy_loss
5,14.285714149475098,10.150193214416504,10.150193214416504,13.050248146057129,13.050248146057129,9.090909004211426,16.66666603088379,14.285714149475098,13.050248146057129,14.285714149475098,10.0,6.666666507720947,15.225289344787598,6.090115547180176,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,14.285714149475098,7.142857074737549,18.270347595214844,13.050248146057129,12.5,11.11111068725586,3.4482758045196533,9.135173797607422,11.11111068725586,7.692307472229004,18.270347595214844,14.285714149475098,16.66666603088379,7.612644672393799,16.66666603088379,13.050248146057129,8.304702758789062,16.66666603088379,11.11111068725586,9.090909004211426,2.175041437149048,6.25,16.66666603088379,14.285714149475098,8.333333015441895,13.050248146057129,13.050248146057129,8.333333015441895,8.304702758789062,9.090909004211426,11.11111068725586,15.225289344787598,12.5,14.285714149475098,13.050248146057129,13.050248146057129,10.150193214416504,6.5251240730285645,13.050248146057129,5.709483623504639,13.050248146057129,14.285714149475098,16.66666603088379,14.285714149475098,10.150193214416504,9.090909004211426,13.050248146057129,7.027056694030762,16.66666603088379,15.225289344787598,13.050248146057129,13.050248146057129,13.050248146057129,20.0,14.285714149475098,14.285714149475098,15.225289344787598,14.285714149475098,7.692307472229004,15.225289344787598,14.285714149475098,18.270347595214844,14.285714149475098,13.050248146057129,16.66666603088379,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,12.5,15.225289344787598,9.090909004211426,14.285714149475098,13.050248146057129,14.285714149475098,7.027056694030762,15.225289344787598,13.050248146057129,14.285714149475098,7.612644672393799,16.66666603088379,15.225289344787598,14.285714149475098,8.304702758789062,14.285714149475098,15.225289344787598,11.418967247009277,8.304702758789062,8.304702758789062,13.050248146057129,13.050248146057129,15.225289344787598,14.285714149475098,14.285714149475098,14.285714149475098,8.304702758789062,2.3809523582458496,20.0,13.050248146057129,16.66666603088379,13.050248146057129,15.225289344787598,15.225289344787598,13.050248146057129,14.285714149475098,11.418967247009277,16.66666603088379,9.090909004211426,13.050248146057129,14.285714149475098,9.090909004211426,13.050248146057129,1.7543859481811523,1.6026620864868164,14.285714149475098,3.150059938430786,20.0,13.050248146057129,13.050248146057129,16.66666603088379,15.225289344787598,8.304702758789062,15.225289344787598,11.418967247009277,16.66666603088379,10.150193214416504,16.66666603088379,11.11111068725586,13.050248146057129,14.285714149475098,14.285714149475098,9.090909004211426,13.050248146057129,8.304702758789062,14.285714149475098,14.285714149475098,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.66666603088379,15.225289344787598,9.135173797607422,13.050248146057129,13.050248146057129,14.285714149475098,9.090909004211426,12.5,15.225289344787598,14.285714149475098,14.285714149475098,14.285714149475098,8.304702758789062,13.050248146057129,15.225289344787598,14.285714149475098,15.225289344787598,16.66666603088379,14.285714149475098,14.285714149475098,13.050248146057129,9.090909004211426,13.050248146057129,10.150193214416504,8.333333015441895,11.11111068725586,15.225289344787598,13.050248146057129,16.66666603088379,16.66666603088379,16.66666603088379,13.050248146057129,16.66666603088379,14.285714149475098,15.225289344787598,14.285714149475098,9.090909004211426,15.225289344787598,16.66666603088379,13.050248146057129,13.050248146057129,7.142857074737549,4.166666507720947,14.285714149475098,15.225289344787598,8.333333015441895,14.285714149475098,1.923076868057251,16.66666603088379,15.225289344787598,7.027056694030762,9.090909004211426,11.418967247009277,14.285714149475098,14.285714149475098,10.150193214416504,16.66666603088379,3.3333332538604736,15.225289344787598,8.304702758789062,3.8063223361968994,10.150193214416504,7.612644672393799,7.612644672393799,15.225289344787598,16.66666603088379,11.11111068725586,6.25,13.050248146057129,16.66666603088379,15.225289344787598,13.050248146057129,16.66666603088379,15.225289344787598,13.050248146057129,13.050248146057129,10.150193214416504,16.66666603088379,14.285714149475098,14.285714149475098,13.050248146057129,7.692307472229004,10.0,8.304702758789062,16.66666603088379,2.7682344913482666,16.66666603088379,1.7567641735076904,14.285714149475098,9.090909004211426,11.418967247009277,6.666666507720947,6.090115547180176,14.285714149475098,6.5251240730285645,16.66666603088379,7.692307472229004,13.050248146057129,14.285714149475098,9.135173797607422,13.050248146057129,13.050248146057129,11.11111068725586,8.304702758789062,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,15.225289344787598,15.225289344787598,5.709483623504639,15.225289344787598,6.5251240730285645,13.050248146057129,16.66666603088379,11.11111068725586,16.66666603088379,15.225289344787598,16.66666603088379,3.0303030014038086,3.045057773590088,14.285714149475098,7.027056694030762,15.225289344787598,13.050248146057129,13.050248146057129,7.142857074737549,15.225289344787598,14.285714149475098,6.25,13.050248146057129,14.285714149475098,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,11.11111068725586,15.225289344787598,16.66666603088379,8.304702758789062,5.709483623504639,14.285714149475098,13.050248146057129,13.050248146057129,15.225289344787598,13.050248146057129,14.285714149475098,15.225289344787598,16.66666603088379,10.0,13.050248146057129,14.285714149475098,14.285714149475098,12.5,10.150193214416504,13.050248146057129,14.285714149475098,16.66666603088379,14400,10.0,12.233497790000001,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,,,10.0,12.792381490000002,3955,9,3,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028887298,36,6.980171382427216,2.901282787322998,0.39094674587249756,-0.052864778715229474,0.0003,0.21921875320840628,0.2,-5.586835443973541
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,14.285714149475098,15.225289344787598,10.150193214416504,15.225289344787598,13.050248146057129,14.285714149475098,16.66666603088379,9.090909004211426,15.225289344787598,16.66666603088379,14.285714149475098,16.66666603088379,15.225289344787598,15.225289344787598,10.150193214416504,4.761904716491699,13.050248146057129,11.11111068725586,16.66666603088379,10.0,15.225289344787598,7.142857074737549,13.050248146057129,13.050248146057129,16.66666603088379,16.66666603088379,4.350082874298096,4.350082874298096,20.0,6.25,16.66666603088379,13.050248146057129,16.66666603088379,6.666666507720947,13.050248146057129,16.66666603088379,16.66666603088379,15.225289344787598,14.285714149475098,15.225289344787598,13.050248146057129,16.66666603088379,9.090909004211426,14.285714149475098,10.150193214416504,14.285714149475098,12.5,14.285714149475098,16.66666603088379,15.225289344787598,15.225289344787598,14.285714149475098,9.135173797607422,14.285714149475098,14.285714149475098,15.225289344787598,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,8.304702758789062,15.225289344787598,15.225289344787598,13.050248146057129,3.654069423675537,14.285714149475098,16.66666603088379,7.692307472229004,13.050248146057129,14.285714149475098,13.050248146057129,6.090115547180176,7.142857074737549,9.135173797607422,15.225289344787598,15.225289344787598,13.050248146057129,4.761904716491699,14.285714149475098,14.285714149475098,13.050248146057129,16.66666603088379,14.285714149475098,15.225289344787598,16.66666603088379,13.050248146057129,4.0,13.050248146057129,14.285714149475098,14.285714149475098,8.304702758789062,14.285714149475098,13.050248146057129,16.66666603088379,15.225289344787598,14.285714149475098,16.66666603088379,9.135173797607422,14.285714149475098,13.050248146057129,11.418967247009277,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,13.050248146057129,16.66666603088379,15.225289344787598,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,13.050248146057129,15.225289344787598,10.150193214416504,13.050248146057129,16.66666603088379,14.285714149475098,14.285714149475098,13.050248146057129,11.11111068725586,14.285714149475098,13.050248146057129,14.285714149475098,15.225289344787598,13.050248146057129,13.050248146057129,13.050248146057129,11.11111068725586,18.270347595214844,14.285714149475098,14.285714149475098,13.050248146057129,11.11111068725586,16.66666603088379,13.050248146057129,16.66666603088379,15.225289344787598,14.285714149475098,15.225289344787598,14.285714149475098,6.5251240730285645,7.027056694030762,14.285714149475098,13.050248146057129,13.050248146057129,6.5251240730285645,15.225289344787598,14.285714149475098,5.709483623504639,10.0,11.11111068725586,10.150193214416504,14.285714149475098,16.66666603088379,10.0,13.050248146057129,13.050248146057129,14.285714149475098,16.66666603088379,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.285714149475098,9.135173797607422,15.225289344787598,15.225289344787598,11.418967247009277,14.285714149475098,9.090909004211426,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,8.304702758789062,13.050248146057129,15.225289344787598,14.285714149475098,13.050248146057129,16.66666603088379,14.285714149475098,7.692307472229004,13.050248146057129,16.66666603088379,13.050248146057129,18.270347595214844,16.66666603088379,16.66666603088379,15.225289344787598,13.050248146057129,12.5,14.285714149475098,14.285714149475098,13.050248146057129,10.0,14.285714149475098,13.050248146057129,14.285714149475098,16.66666603088379,13.050248146057129,4.761904716491699,15.225289344787598,13.050248146057129,10.0,8.333333015441895,14.285714149475098,13.050248146057129,14.285714149475098,14.285714149475098,14.285714149475098,14.285714149475098,13.050248146057129,13.050248146057129,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,13.050248146057129,14.285714149475098,10.0,15.225289344787598,15.225289344787598,7.612644672393799,15.225289344787598,15.225289344787598,13.050248146057129,13.050248146057129,16.66666603088379,14.285714149475098,14.285714149475098,15.225289344787598,7.692307472229004,15.225289344787598,13.050248146057129,14.285714149475098,13.050248146057129,13.050248146057129,13.050248146057129,10.150193214416504,16.66666603088379,11.11111068725586,14.285714149475098,13.050248146057129,14.285714149475098,16.66666603088379,15.225289344787598,14.285714149475098,15.225289344787598,14.285714149475098,13.050248146057129,9.090909004211426,16.66666603088379,13.050248146057129,16.66666603088379,15.225289344787598,14.285714149475098,9.135173797607422,14.285714149475098,16.66666603088379,7.027056694030762,12.5,15.225289344787598,13.050248146057129,15.225289344787598,12.5,15.225289344787598,14.285714149475098,13.050248146057129,16.66666603088379,15.225289344787598,16.66666603088379,6.090115547180176,13.050248146057129,7.027056694030762,13.050248146057129,13.050248146057129,13.050248146057129,8.304702758789062,14.285714149475098,20.0,16.66666603088379,13.050248146057129,14.285714149475098,16.66666603088379,9.135173797607422,14.285714149475098,15.225289344787598,4.350082874298096,6.090115547180176,13.050248146057129,14.285714149475098,11.418967247009277,6.666666507720947,14.285714149475098,15.225289344787598,14.285714149475098,16.66666603088379,10.150193214416504,16.66666603088379,15.225289344787598,11.11111068725586,13.050248146057129,14.285714149475098,15.225289344787598,13.050248146057129,6.666666507720947,13.050248146057129,15.225289344787598,13.050248146057129,13.050248146057129,14.285714149475098,13.050248146057129,14.285714149475098,16.66666603088379,13.050248146057129,16.66666603088379,16.66666603088379,16.66666603088379,11.418967247009277,13.050248146057129,14.285714149475098,14.285714149475098,16000,10.0,13.414139480000003,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000,,,10.0,14.16903371,4267,10,3,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276625,40,5.06140165925026,2.23564076423645,0.3174439072608948,-0.05394450443563983,0.0003,0.24406250389292836,0.2,-5.495634329319
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
