custom/best_energy,env22/episode_return,env47/episode_return_disc,env14/episode_return,env62/episode_return_disc,env69/episode_return,env37/episode_return,env3/episode_return_disc,env18/episode_return_disc,env23/episode_return_disc,env60/episode_return,env34/episode_return,env65/episode_return_disc,env0/episode_return,env5/episode_return,env2/episode_return,env33/episode_return,env63/episode_return,env17/episode_return,env13/episode_return_disc,env27/episode_return,env45/episode_return_disc,env38/episode_return,env31/episode_return,env33/episode_return_disc,env72/episode_return_disc,env16/episode_return_disc,env9/episode_return,env25/episode_return_disc,env51/episode_return,env38/episode_return_disc,env4/episode_return_disc,env1/episode_return_disc,env18/episode_return,env32/episode_return,env63/episode_return_disc,env78/episode_return_disc,env1/episode_return,env40/episode_return_disc,env7/episode_return,env72/episode_return,env12/episode_return_disc,env22/episode_return_disc,env26/episode_return_disc,env29/episode_return_disc,env35/episode_return,env21/episode_return,env39/episode_return_disc,env8/episode_return,env71/episode_return_disc,env56/episode_return_disc,env61/episode_return_disc,env5/episode_return_disc,env31/episode_return_disc,env30/episode_return,env15/episode_return,env40/episode_return,env58/episode_return,env55/episode_return,env34/episode_return_disc,env8/episode_return_disc,env65/episode_return,env26/episode_return,env35/episode_return_disc,env27/episode_return_disc,env73/episode_return_disc,env16/episode_return,env41/episode_return,env77/episode_return_disc,env48/episode_return,env70/episode_return,env69/episode_return_disc,env29/episode_return,env49/episode_return_disc,env24/episode_return_disc,env54/episode_return,env76/episode_return,env64/episode_return_disc,env20/episode_return,env10/episode_return_disc,env74/episode_return_disc,env60/episode_return_disc,env44/episode_return,env67/episode_return_disc,env28/episode_return_disc,env79/episode_return,env11/episode_return,env56/episode_return,env25/episode_return,env78/episode_return,env53/episode_return_disc,env23/episode_return,env11/episode_return_disc,env39/episode_return,env74/episode_return,env28/episode_return,env43/episode_return_disc,env3/episode_return,env42/episode_return_disc,env4/episode_return,env36/episode_return_disc,env68/episode_return,env6/episode_return_disc,env36/episode_return,env50/episode_return_disc,env45/episode_return,env20/episode_return_disc,env61/episode_return,env41/episode_return_disc,env30/episode_return_disc,env2/episode_return_disc,env51/episode_return_disc,env15/episode_return_disc,env44/episode_return_disc,env57/episode_return_disc,env37/episode_return_disc,env13/episode_return,env21/episode_return_disc,env67/episode_return,env50/episode_return,env19/episode_return,env53/episode_return,env7/episode_return_disc,env49/episode_return,env79/episode_return_disc,env58/episode_return_disc,env42/episode_return,env73/episode_return,env71/episode_return,env75/episode_return_disc,env55/episode_return_disc,env52/episode_return,env66/episode_return_disc,env0/episode_return_disc,env46/episode_return,env75/episode_return,env6/episode_return,env24/episode_return,env14/episode_return_disc,env68/episode_return_disc,env46/episode_return_disc,env70/episode_return_disc,env54/episode_return_disc,env9/episode_return_disc,env52/episode_return_disc,env76/episode_return_disc,env62/episode_return,env47/episode_return,env32/episode_return_disc,env59/episode_return_disc,env10/episode_return,env48/episode_return_disc,env77/episode_return,env43/episode_return,env66/episode_return,env64/episode_return,env12/episode_return,env17/episode_return_disc,env57/episode_return,env59/episode_return,env19/episode_return_disc,time/total_timesteps,eval/mean_ep_length,eval/mean_reward,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/value_loss,train/clip_fraction,train/explained_variance,train/loss,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/clip_range,train/approx_kl
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.4285714626312256,1.2180231809616089,1.5625,3.150059938430786,1.2048193216323853,2.941176414489746,1.1711760759353638,1.723617672920227,1.323938250541687,1.5873016119003296,1.923076868057251,1.5483344793319702,1.3513513803482056,10.0,2.127659559249878,7.692307472229004,2.040816307067871,1.8867924213409424,1.268774151802063,1.923076868057251,2.3423521518707275,1.5151515007019043,1.2820513248443604,7.027056694030762,1.2344828844070435,1.4273709058761597,1.3157894611358643,1.3841172456741333,1.5625,1.3841172456741333,1.4975694417953491,1.2513936758041382,1.8867924213409424,1.408450722694397,1.8643211126327515,9.135173797607422,1.3698630332946777,1.6609406471252441,2.0833332538604736,1.3513513803482056,1.2344828844070435,1.3050247430801392,1.3634587526321411,1.268774151802063,1.4285714626312256,1.9607843160629272,1.723617672920227,1.3333333730697632,1.8643211126327515,1.2513936758041382,1.6312810182571411,9.135173797607422,1.1711760759353638,1.2345678806304932,3.225806474685669,1.8181818723678589,2.040816307067871,1.408450722694397,1.7567641735076904,1.2180231809616089,1.6949152946472168,1.492537260055542,1.3050247430801392,1.7567641735076904,1.7567641735076904,1.5625,1.492537260055542,1.5483344793319702,1.2658227682113647,1.6666666269302368,1.100623369216919,1.3888888359069824,1.2513936758041382,1.94365394115448,1.2345678806304932,1.3333333730697632,1.3841172456741333,1.492537260055542,1.2019965648651123,1.6609406471252441,1.450027585029602,1.470588207244873,1.7567641735076904,1.575029969215393,1.492537260055542,1.5873016119003296,1.3698630332946777,1.5151515007019043,10.0,1.3634587526321411,1.4492753744125366,1.450027585029602,1.8867924213409424,1.8181818723678589,1.7241379022598267,1.11404550075531,1.2820513248443604,1.2866442203521729,1.6393442153930664,1.450027585029602,1.5151515007019043,1.3434078693389893,1.5873016119003296,1.156351089477539,2.5641026496887207,1.3634587526321411,1.7857142686843872,1.3634587526321411,1.127799153327942,1.94365394115448,1.4273709058761597,2.9468302726745605,1.3434078693389893,1.450027585029602,2.6868157386779785,1.3888888359069824,1.7912105321884155,1.923076868057251,1.2658227682113647,1.7241379022598267,1.492537260055542,1.9031611680984497,1.3698630332946777,1.3634587526321411,1.8643211126327515,1.408450722694397,1.923076868057251,2.040816307067871,1.2180231809616089,1.2866442203521729,1.8518518209457397,1.6609406471252441,1.2344828844070435,1.408450722694397,1.3333333730697632,1.470588207244873,2.127659559249878,1.4273709058761597,1.3841172456741333,1.2866442203521729,1.522528886795044,1.127799153327942,1.2019965648651123,1.6916987895965576,1.2180231809616089,3.4482758045196533,1.3333333730697632,1.2866442203521729,1.5483344793319702,1.3157894611358643,1.156351089477539,1.6949152946472168,1.2195122241973877,1.8181818723678589,1.5151515007019043,1.3513513803482056,1.723617672920227,1.5873016119003296,1.6949152946472168,1.575029969215393,3200,10.0,1.8127351299999999,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,,2,0,1.9018477200000001,10.0,3430,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.9385203264653683,0.24031250468688087,0.14258873462677002,0.43246906995773315,-0.041072076698765156,-6.796071922779083,8,0.2,0.030125454
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.6393442153930664,1.94365394115448,1.2345678806304932,1.2866442203521729,7.692307472229004,1.6393442153930664,1.94365394115448,1.8643211126327515,1.7912105321884155,1.6666666269302368,1.5151515007019043,1.7567641735076904,1.6393442153930664,1.2195122241973877,2.127659559249878,10.0,1.298701286315918,1.5384615659713745,1.186386227607727,1.6666666269302368,1.6026620864868164,1.6393442153930664,10.0,9.135173797607422,1.4734151363372803,2.0761756896972656,1.492537260055542,1.6312810182571411,1.8518518209457397,1.4975694417953491,1.3434078693389893,1.3841172456741333,2.040816307067871,1.8181818723678589,1.186386227607727,1.8643211126327515,1.5151515007019043,0.0,1.7543859481811523,1.6129032373428345,1.723617672920227,1.4975694417953491,1.575029969215393,1.6312810182571411,1.6949152946472168,1.9607843160629272,1.4975694417953491,1.4492753744125366,1.4273709058761597,1.3841172456741333,1.723617672920227,1.11404550075531,9.135173797607422,1.4492753744125366,1.4285714626312256,0.0,1.492537260055542,3.125,1.3841172456741333,1.323938250541687,1.923076868057251,1.7241379022598267,1.5483344793319702,1.522528886795044,1.100623369216919,2.2727272510528564,1.2658227682113647,1.6312810182571411,1.8867924213409424,1.2658227682113647,7.027056694030762,1.7857142686843872,1.4054113626480103,1.4273709058761597,1.5151515007019043,1.470588207244873,1.9031611680984497,2.127659559249878,2.9468302726745605,1.6312810182571411,1.522528886795044,1.6393442153930664,1.723617672920227,1.4054113626480103,1.6393442153930664,1.4492753744125366,1.5151515007019043,1.7857142686843872,2.040816307067871,7.027056694030762,1.9607843160629272,1.323938250541687,1.6393442153930664,1.7857142686843872,1.5384615659713745,1.7567641735076904,2.127659559249878,1.6609406471252441,1.470588207244873,1.94365394115448,1.8181818723678589,1.2019965648651123,2.127659559249878,1.4734151363372803,1.7543859481811523,1.94365394115448,1.8867924213409424,1.156351089477539,1.323938250541687,1.94365394115448,1.6916987895965576,1.3050247430801392,1.4975694417953491,1.2344828844070435,1.4975694417953491,1.298701286315918,1.7912105321884155,1.8867924213409424,1.6129032373428345,1.5151515007019043,7.692307472229004,1.6026620864868164,1.5384615659713745,1.4975694417953491,1.3634587526321411,1.8181818723678589,1.2048193216323853,1.5625,1.94365394115448,2.8547418117523193,1.6129032373428345,1.8643211126327515,1.4975694417953491,1.8867924213409424,2.127659559249878,1.3157894611358643,1.5625,1.127799153327942,1.6609406471252441,1.723617672920227,1.156351089477539,1.3841172456741333,1.3634587526321411,1.4734151363372803,1.3434078693389893,1.408450722694397,2.127659559249878,1.6609406471252441,1.7912105321884155,3.225806474685669,1.723617672920227,1.7857142686843872,1.923076868057251,2.040816307067871,2.0833332538604736,1.8867924213409424,1.4054113626480103,1.3513513803482056,1.9607843160629272,1.3841172456741333,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.9607843160629272,1.3841172456741333,1.492537260055542,1.268774151802063,1.5625,1.492537260055542,1.2513936758041382,1.522528886795044,1.4734151363372803,1.4285714626312256,1.408450722694397,1.268774151802063,1.5384615659713745,1.1904761791229248,1.6949152946472168,1.923076868057251,2.4390244483947754,1.923076868057251,2.6100494861602783,1.3333333730697632,1.3841172456741333,1.3698630332946777,1.3513513803482056,1.7567641735076904,1.186386227607727,1.522528886795044,1.5625,1.4975694417953491,7.692307472229004,1.2513936758041382,1.6609406471252441,1.2180231809616089,1.6666666269302368,1.5625,2.22809100151062,1.5483344793319702,1.3333333730697632,2.0761756896972656,1.3157894611358643,1.298701286315918,1.2019965648651123,1.7912105321884155,1.5483344793319702,1.3434078693389893,2.040816307067871,1.470588207244873,1.522528886795044,1.6949152946472168,1.450027585029602,9.135173797607422,1.4734151363372803,1.087520718574524,1.2344828844070435,1.5873016119003296,1.7241379022598267,2.2727272510528564,1.5873016119003296,1.6949152946472168,1.2866442203521729,1.5483344793319702,1.3888888359069824,1.6949152946472168,1.8643211126327515,1.2180231809616089,1.7912105321884155,1.6666666269302368,1.470588207244873,1.522528886795044,1.5384615659713745,1.8867924213409424,1.4273709058761597,1.470588207244873,1.7912105321884155,1.4054113626480103,7.692307472229004,1.492537260055542,1.4054113626480103,1.9607843160629272,1.6916987895965576,1.4734151363372803,1.3050247430801392,1.3888888359069824,7.027056694030762,1.1711760759353638,1.5873016119003296,3.125,10.0,1.6393442153930664,1.6949152946472168,1.2866442203521729,1.6129032373428345,2.8547418117523193,1.6666666269302368,1.6129032373428345,1.2820513248443604,1.1711760759353638,1.3698630332946777,1.3841172456741333,1.8181818723678589,1.156351089477539,1.6949152946472168,1.2866442203521729,1.2658227682113647,1.2344828844070435,1.5151515007019043,1.7912105321884155,1.6129032373428345,1.3434078693389893,1.450027585029602,1.5483344793319702,7.027056694030762,1.575029969215393,1.268774151802063,1.186386227607727,1.3634587526321411,2.857142925262451,1.3434078693389893,7.692307472229004,1.3513513803482056,1.5625,1.408450722694397,1.2019965648651123,1.9607843160629272,1.450027585029602,1.450027585029602,1.5151515007019043,1.9607843160629272,1.5873016119003296,1.3841172456741333,1.5483344793319702,1.6129032373428345,1.1711760759353638,1.4054113626480103,1.8867924213409424,1.5151515007019043,1.408450722694397,1.5384615659713745,1.3634587526321411,1.5483344793319702,1.723617672920227,1.723617672920227,7.027056694030762,1.4273709058761597,1.4734151363372803,1.3634587526321411,1.3888888359069824,1.5151515007019043,1.4273709058761597,1.723617672920227,1.8518518209457397,1.4054113626480103,1.6666666269302368,1.2820513248443604,1.2820513248443604,1.5384615659713745,1.3157894611358643,1.7567641735076904,1.298701286315918,1.8867924213409424,1.4273709058761597,4800,10.0,2.17584028,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,,,3,0,1.96847742,10.0,5074,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,0.6472093626856804,0.3215625036507845,0.565371185541153,0.3108792006969452,-0.04765053586388603,-6.7029438495635985,12,0.2,0.04248196
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.6949152946472168,1.94365394115448,1.408450722694397,1.156351089477539,2.040816307067871,1.2820513248443604,1.5483344793319702,1.4734151363372803,1.2866442203521729,7.692307472229004,1.298701286315918,1.268774151802063,1.25,1.7857142686843872,10.0,1.470588207244873,1.4285714626312256,1.3888888359069824,1.2513936758041382,10.0,1.723617672920227,3.225806474685669,1.5151515007019043,1.3434078693389893,1.3841172456741333,1.94365394115448,2.5641026496887207,9.135173797607422,7.692307472229004,2.9468302726745605,1.450027585029602,1.3050247430801392,1.6129032373428345,1.5873016119003296,1.3050247430801392,1.575029969215393,1.4285714626312256,1.4734151363372803,2.0,1.5151515007019043,1.2866442203521729,1.5483344793319702,1.7567641735076904,1.3434078693389893,1.6949152946472168,1.3888888359069824,1.6916987895965576,1.3698630332946777,1.4975694417953491,1.5483344793319702,1.8643211126327515,1.6312810182571411,1.3841172456741333,1.8518518209457397,1.9607843160629272,1.6129032373428345,1.3513513803482056,1.4285714626312256,1.186386227607727,1.2513936758041382,1.3888888359069824,1.923076868057251,1.5483344793319702,9.135173797607422,1.3634587526321411,2.127659559249878,1.25,1.3050247430801392,1.8518518209457397,2.4390244483947754,1.8643211126327515,1.470588207244873,1.94365394115448,2.1244590282440186,1.408450722694397,1.4492753744125366,1.7912105321884155,1.470588207244873,1.2019965648651123,1.3634587526321411,7.027056694030762,1.6393442153930664,1.4975694417953491,1.8270347118377686,1.6129032373428345,1.8181818723678589,1.6949152946472168,10.0,1.7241379022598267,1.450027585029602,1.408450722694397,1.6609406471252441,1.8518518209457397,1.492537260055542,2.0,1.4734151363372803,1.6949152946472168,1.11404550075531,1.5873016119003296,1.4734151363372803,2.857142925262451,1.450027585029602,1.6129032373428345,1.2513936758041382,1.8867924213409424,1.3434078693389893,2.040816307067871,1.1418967247009277,1.6916987895965576,9.135173797607422,7.027056694030762,1.7912105321884155,1.4975694417953491,1.1418967247009277,1.1711760759353638,1.3698630332946777,1.268774151802063,1.6393442153930664,1.3698630332946777,1.8518518209457397,1.5873016119003296,1.8270347118377686,2.127659559249878,1.4734151363372803,1.2344828844070435,1.2195122241973877,1.492537260055542,1.6393442153930664,1.7567641735076904,1.3050247430801392,1.5873016119003296,1.2866442203521729,1.1418967247009277,1.1764706373214722,1.923076868057251,1.5873016119003296,2.3255813121795654,1.2866442203521729,2.6100494861602783,1.0747263431549072,2.22809100151062,1.2866442203521729,2.3423521518707275,1.450027585029602,1.323938250541687,1.2658227682113647,2.127659559249878,1.450027585029602,1.323938250541687,1.3157894611358643,1.6916987895965576,1.4285714626312256,1.6129032373428345,1.408450722694397,1.9607843160629272,1.408450722694397,1.268774151802063,1.25,1.4492753744125366,1.6916987895965576,,,,,,,,,,,,,,,,,,
