custom/best_energy,env63/episode_return_disc,env60/episode_return_disc,env65/episode_return_disc,env78/episode_return_disc,env65/episode_return,env8/episode_return,env6/episode_return,env74/episode_return_disc,env69/episode_return,env79/episode_return_disc,env0/episode_return_disc,env36/episode_return,env3/episode_return_disc,env30/episode_return,env19/episode_return_disc,env74/episode_return,env55/episode_return,env15/episode_return_disc,env64/episode_return_disc,env43/episode_return,env66/episode_return_disc,env52/episode_return,env77/episode_return,env10/episode_return,env27/episode_return_disc,env75/episode_return,env47/episode_return,env11/episode_return_disc,env23/episode_return,env46/episode_return_disc,env25/episode_return,env31/episode_return_disc,env50/episode_return,env39/episode_return,env34/episode_return,env39/episode_return_disc,env61/episode_return,env48/episode_return_disc,env35/episode_return_disc,env49/episode_return_disc,env24/episode_return_disc,env54/episode_return,env5/episode_return,env45/episode_return_disc,env43/episode_return_disc,env49/episode_return,env2/episode_return,env51/episode_return,env62/episode_return_disc,env12/episode_return_disc,env14/episode_return,env9/episode_return_disc,env22/episode_return_disc,env4/episode_return_disc,env3/episode_return,env61/episode_return_disc,env17/episode_return_disc,env15/episode_return,env66/episode_return,env52/episode_return_disc,env73/episode_return_disc,env50/episode_return_disc,env38/episode_return_disc,env71/episode_return_disc,env76/episode_return_disc,env36/episode_return_disc,env23/episode_return_disc,env63/episode_return,env13/episode_return_disc,env26/episode_return_disc,env27/episode_return,env33/episode_return_disc,env46/episode_return,env25/episode_return_disc,env20/episode_return,env69/episode_return_disc,env68/episode_return_disc,env48/episode_return,env9/episode_return,env10/episode_return_disc,env0/episode_return,env41/episode_return,env47/episode_return_disc,env68/episode_return,env16/episode_return,env59/episode_return,env11/episode_return,env1/episode_return,env18/episode_return_disc,env28/episode_return_disc,env1/episode_return_disc,env67/episode_return_disc,env64/episode_return,env62/episode_return,env16/episode_return_disc,env8/episode_return_disc,env53/episode_return_disc,env54/episode_return_disc,env57/episode_return_disc,env51/episode_return_disc,env78/episode_return,env58/episode_return,env77/episode_return_disc,env20/episode_return_disc,env7/episode_return,env32/episode_return,env44/episode_return,env29/episode_return_disc,env71/episode_return,env44/episode_return_disc,env6/episode_return_disc,env41/episode_return_disc,env26/episode_return,env29/episode_return,env58/episode_return_disc,env17/episode_return,env33/episode_return,env40/episode_return,env21/episode_return,env32/episode_return_disc,env12/episode_return,env19/episode_return,env35/episode_return,env45/episode_return,env28/episode_return,env73/episode_return,env42/episode_return,env2/episode_return_disc,env4/episode_return,env59/episode_return_disc,env70/episode_return_disc,env24/episode_return,env31/episode_return,env30/episode_return_disc,env72/episode_return_disc,env53/episode_return,env76/episode_return,env13/episode_return,env14/episode_return_disc,env34/episode_return_disc,env37/episode_return,env56/episode_return_disc,env67/episode_return,env57/episode_return,env38/episode_return,env40/episode_return_disc,env72/episode_return,env21/episode_return_disc,env70/episode_return,env79/episode_return,env18/episode_return,env60/episode_return,env56/episode_return,env42/episode_return_disc,env37/episode_return_disc,env22/episode_return,env7/episode_return_disc,env75/episode_return_disc,env55/episode_return_disc,env5/episode_return_disc,time/total_timesteps,eval/mean_ep_length,eval/mean_reward,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/value_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/learning_rate
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.150193214416504,3.9718146324157715,10.150193214416504,8.304702758789062,11.11111068725586,9.090909004211426,5.263157844543457,15.225289344787598,2.127659559249878,7.027056694030762,2.537548303604126,3.7037036418914795,3.9718146324157715,4.34782600402832,15.225289344787598,16.66666603088379,16.66666603088379,2.8547418117523193,3.2625620365142822,9.090909004211426,8.304702758789062,9.090909004211426,2.5641026496887207,2.777777671813965,15.225289344787598,8.333333015441895,9.090909004211426,10.150193214416504,4.34782600402832,3.3833975791931152,12.5,8.304702758789062,3.5714285373687744,20.0,16.66666603088379,18.270347595214844,16.66666603088379,2.3423521518707275,8.304702758789062,10.150193214416504,18.270347595214844,9.090909004211426,16.66666603088379,2.537548303604126,8.304702758789062,11.11111068725586,9.090909004211426,4.545454502105713,3.9718146324157715,15.225289344787598,4.34782600402832,8.304702758789062,13.050248146057129,3.654069423675537,4.34782600402832,15.225289344787598,2.175041437149048,3.125,9.090909004211426,8.304702758789062,15.225289344787598,3.2625620365142822,11.418967247009277,8.304702758789062,6.5251240730285645,3.3833975791931152,3.9718146324157715,11.11111068725586,15.225289344787598,7.027056694030762,16.66666603088379,3.3833975791931152,3.7037036418914795,11.418967247009277,14.285714149475098,1.94365394115448,3.9718146324157715,2.5641026496887207,9.090909004211426,2.537548303604126,2.777777671813965,3.7037036418914795,8.304702758789062,4.34782600402832,4.0,2.040816307067871,11.11111068725586,16.66666603088379,2.175041437149048,8.304702758789062,15.225289344787598,8.304702758789062,3.5714285373687744,4.34782600402832,3.654069423675537,8.304702758789062,15.225289344787598,8.304702758789062,3.9718146324157715,4.152351379394531,9.090909004211426,2.857142925262451,2.3423521518707275,13.050248146057129,10.0,2.857142925262451,2.941176414489746,2.3423521518707275,9.090909004211426,2.6868157386779785,4.807986259460449,3.3833975791931152,7.692307472229004,2.5641026496887207,2.6100494861602783,2.3809523582458496,3.7037036418914795,16.66666603088379,16.66666603088379,2.6100494861602783,16.66666603088379,16.66666603088379,9.090909004211426,2.777777671813965,9.090909004211426,16.66666603088379,4.0,8.304702758789062,4.0,1.8643211126327515,3.9718146324157715,20.0,9.090909004211426,3.9718146324157715,15.225289344787598,16.66666603088379,7.142857074737549,16.66666603088379,3.9718146324157715,15.225289344787598,2.857142925262451,15.225289344787598,9.090909004211426,4.34782600402832,12.5,15.225289344787598,16.66666603088379,15.225289344787598,4.34782600402832,7.692307472229004,2.3809523582458496,4.34782600402832,16.66666603088379,3.654069423675537,2.6100494861602783,14.285714149475098,9.135173797607422,7.612644672393799,15.225289344787598,15.225289344787598,3200,10.0,9.33041917,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,,8.48258535,3,2,842,10.0,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6.442135810852051,16.01073577404022,0.44896984100341797,0.2,0.0796875017345883,0.014261277,-6.301533198356628,-0.040247062308117164,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9.135173797607422,3.150059938430786,10.150193214416504,18.270347595214844,11.11111068725586,14.285714149475098,16.66666603088379,3.513528347015381,2.857142925262451,10.150193214416504,1.9859073162078857,9.090909004211426,11.418967247009277,9.090909004211426,2.6100494861602783,3.846153736114502,2.777777671813965,2.7682344913482666,15.225289344787598,14.285714149475098,2.6100494861602783,11.11111068725586,2.127659559249878,3.5714285373687744,8.304702758789062,9.090909004211426,16.66666603088379,9.135173797607422,3.125,10.150193214416504,9.090909004211426,11.418967247009277,16.66666603088379,2.777777671813965,14.285714149475098,2.537548303604126,2.4390244483947754,8.304702758789062,7.027056694030762,15.225289344787598,2.4039931297302246,16.66666603088379,16.66666603088379,8.304702758789062,13.050248146057129,16.66666603088379,20.0,16.66666603088379,2.468965768814087,2.8547418117523193,16.66666603088379,6.090115547180176,2.4039931297302246,13.050248146057129,12.5,2.22809100151062,2.175041437149048,3.0303030014038086,2.857142925262451,10.150193214416504,2.7682344913482666,15.225289344787598,3.3833975791931152,15.225289344787598,10.150193214416504,8.304702758789062,2.8547418117523193,10.0,2.6868157386779785,9.135173797607422,9.090909004211426,2.3423521518707275,11.11111068725586,8.304702758789062,11.11111068725586,2.6100494861602783,10.150193214416504,9.090909004211426,6.666666507720947,3.2625620365142822,2.17391300201416,9.090909004211426,15.225289344787598,11.11111068725586,7.142857074737549,16.66666603088379,10.0,8.333333015441895,9.135173797607422,2.2837934494018555,7.612644672393799,15.225289344787598,16.66666603088379,2.702702760696411,6.5251240730285645,13.050248146057129,10.150193214416504,15.225289344787598,10.150193214416504,15.225289344787598,20.0,3.4482758045196533,1.94365394115448,10.150193214416504,2.702702760696411,11.11111068725586,3.0303030014038086,15.225289344787598,16.66666603088379,2.7682344913482666,15.225289344787598,8.304702758789062,10.0,16.66666603088379,3.150059938430786,2.3809523582458496,2.5641026496887207,14.285714149475098,20.0,10.150193214416504,3.125,2.857142925262451,7.692307472229004,9.090909004211426,2.5,3.0303030014038086,9.090909004211426,18.270347595214844,14.285714149475098,15.225289344787598,9.135173797607422,2.6315789222717285,12.5,8.304702758789062,3.9718146324157715,11.11111068725586,11.11111068725586,2.941176414489746,15.225289344787598,13.050248146057129,2.5641026496887207,18.270347595214844,16.66666603088379,11.11111068725586,3.7037036418914795,13.050248146057129,4.34782600402832,18.270347595214844,10.0,11.11111068725586,10.0,3.4482758045196533,20.0,8.304702758789062,2.3423521518707275,2.6315789222717285,2.468965768814087,8.304702758789062,2.537548303604126,15.225289344787598,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.418967247009277,8.304702758789062,8.304702758789062,2.2837934494018555,9.090909004211426,16.66666603088379,11.11111068725586,6.090115547180176,2.3255813121795654,10.150193214416504,4.152351379394531,11.11111068725586,15.225289344787598,16.66666603088379,11.418967247009277,6.666666507720947,2.941176414489746,9.135173797607422,2.6100494861602783,7.142857074737549,3.654069423675537,12.5,7.692307472229004,10.0,2.468965768814087,14.285714149475098,10.0,15.225289344787598,6.25,15.225289344787598,7.142857074737549,8.304702758789062,12.5,2.777777671813965,2.857142925262451,2.537548303604126,11.11111068725586,13.050248146057129,5.709483623504639,8.304702758789062,10.150193214416504,16.66666603088379,2.4390244483947754,2.2837934494018555,6.5251240730285645,9.090909004211426,9.090909004211426,9.090909004211426,15.225289344787598,15.225289344787598,9.090909004211426,2.4039931297302246,15.225289344787598,13.050248146057129,16.66666603088379,10.150193214416504,11.418967247009277,10.0,4.0,11.418967247009277,15.225289344787598,11.418967247009277,15.225289344787598,3.654069423675537,10.150193214416504,10.150193214416504,5.709483623504639,12.5,15.225289344787598,2.4039931297302246,2.702702760696411,3.045057773590088,16.66666603088379,6.5251240730285645,9.090909004211426,2.1244590282440186,2.8547418117523193,14.285714149475098,2.6315789222717285,9.135173797607422,4.545454502105713,16.66666603088379,9.135173797607422,3.125,14.285714149475098,16.66666603088379,16.66666603088379,2.222222328186035,1.9859073162078857,18.270347595214844,2.030038595199585,2.6100494861602783,2.857142925262451,16.66666603088379,13.050248146057129,15.225289344787598,15.225289344787598,15.225289344787598,18.270347595214844,8.304702758789062,2.5,11.11111068725586,7.027056694030762,8.304702758789062,11.11111068725586,11.11111068725586,7.692307472229004,8.304702758789062,4.0,7.027056694030762,10.150193214416504,15.225289344787598,2.6315789222717285,9.090909004211426,10.150193214416504,12.5,3.3333332538604736,9.090909004211426,16.66666603088379,10.150193214416504,16.66666603088379,12.5,6.25,2.5,20.0,16.66666603088379,12.5,8.304702758789062,14.285714149475098,15.225289344787598,11.418967247009277,11.11111068725586,9.090909004211426,15.225289344787598,11.418967247009277,16.66666603088379,11.11111068725586,16.66666603088379,8.304702758789062,2.6100494861602783,9.090909004211426,2.6100494861602783,2.857142925262451,20.0,16.66666603088379,8.304702758789062,12.5,15.225289344787598,12.5,11.11111068725586,2.17391300201416,9.090909004211426,2.857142925262451,11.418967247009277,8.304702758789062,16.66666603088379,10.150193214416504,13.050248146057129,2.6868157386779785,2.22809100151062,4800,10.0,8.351134280000002,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,,,9.72116024,3,3,1270,10.0,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5.4928460121154785,12.723782563209534,0.401649534702301,0.2,0.1642187533667311,0.022726048,-6.277046430110931,-0.05100902341173423,0.0003
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9.135173797607422,2.6100494861602783,10.150193214416504,15.225289344787598,11.11111068725586,16.66666603088379,16.66666603088379,3.9718146324157715,10.0,15.225289344787598,3.8063223361968994,11.11111068725586,15.225289344787598,9.090909004211426,2.2837934494018555,4.34782600402832,2.777777671813965,15.225289344787598,2.0761756896972656,16.66666603088379,3.9718146324157715,3.7037036418914795,3.846153736114502,2.857142925262451,8.304702758789062,20.0,16.66666603088379,2.2837934494018555,16.66666603088379,15.225289344787598,2.702702760696411,11.418967247009277,7.142857074737549,11.11111068725586,2.941176414489746,10.150193214416504,14.285714149475098,8.304702758789062,8.304702758789062,15.225289344787598,15.225289344787598,16.66666603088379,9.090909004211426,22.837934494018555,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,1.9859073162078857,15.225289344787598,11.11111068725586,15.225289344787598,10.150193214416504,2.6868157386779785,16.66666603088379,13.050248146057129,9.135173797607422,16.66666603088379,4.34782600402832,3.3833975791931152,9.135173797607422,6.5251240730285645,7.027056694030762,15.225289344787598,7.612644672393799,10.150193214416504,15.225289344787598,10.0,7.027056694030762,9.135173797607422,9.090909004211426,8.304702758789062,16.66666603088379,2.468965768814087,9.090909004211426,9.135173797607422,15.225289344787598,9.090909004211426,16.66666603088379,2.6100494861602783,4.166666507720947,2.5641026496887207,15.225289344787598,16.66666603088379,14.285714149475098,16.66666603088379,2.5,20.0,8.304702758789062,15.225289344787598,18.270347595214844,9.135173797607422,2.2727272510528564,2.17391300201416,13.050248146057129,15.225289344787598,10.150193214416504,15.225289344787598,18.270347595214844,15.225289344787598,16.66666603088379,3.4482758045196533,3.513528347015381,8.304702758789062,8.333333015441895,11.11111068725586,16.66666603088379,8.304702758789062,16.66666603088379,15.225289344787598,15.225289344787598,2.3423521518707275,10.0,9.090909004211426,3.150059938430786,10.0,9.090909004211426,3.125,3.4482758045196533,10.150193214416504,16.66666603088379,2.5,9.090909004211426,25.0,16.66666603088379,10.0,9.090909004211426,15.225289344787598,2.941176414489746,15.225289344787598,9.135173797607422,16.66666603088379,12.5,8.304702758789062,13.050248146057129,11.11111068725586,8.333333015441895,7.692307472229004,10.150193214416504,2.6868157386779785,12.5,10.150193214416504,10.0,20.0,7.692307472229004,2.8547418117523193,14.285714149475098,3.150059938430786,10.0,16.66666603088379,9.090909004211426,2.857142925262451,11.11111068725586,8.304702758789062,11.418967247009277,11.11111068725586,7.612644672393799,18.270347595214844,2.537548303604126,8.304702758789062,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
