custom/best_energy,env1/episode_return_disc,env48/episode_return,env45/episode_return,env19/episode_return,env21/episode_return_disc,env49/episode_return_disc,env44/episode_return,env57/episode_return,env57/episode_return_disc,env50/episode_return_disc,env52/episode_return,env69/episode_return_disc,env6/episode_return_disc,env5/episode_return,env70/episode_return,env36/episode_return_disc,env70/episode_return_disc,env9/episode_return,env16/episode_return,env15/episode_return,env59/episode_return_disc,env25/episode_return_disc,env17/episode_return_disc,env18/episode_return_disc,env32/episode_return_disc,env9/episode_return_disc,env51/episode_return_disc,env14/episode_return,env23/episode_return,env76/episode_return,env79/episode_return_disc,env72/episode_return,env67/episode_return_disc,env73/episode_return,env22/episode_return,env42/episode_return_disc,env40/episode_return,env3/episode_return_disc,env8/episode_return,env43/episode_return,env56/episode_return,env41/episode_return_disc,env42/episode_return,env60/episode_return,env58/episode_return,env24/episode_return,env45/episode_return_disc,env48/episode_return_disc,env72/episode_return_disc,env29/episode_return_disc,env65/episode_return,env20/episode_return_disc,env5/episode_return_disc,env16/episode_return_disc,env24/episode_return_disc,env71/episode_return_disc,env3/episode_return,env62/episode_return_disc,env55/episode_return,env25/episode_return,env75/episode_return_disc,env34/episode_return_disc,env34/episode_return,env10/episode_return,env47/episode_return,env47/episode_return_disc,env15/episode_return_disc,env53/episode_return_disc,env46/episode_return_disc,env33/episode_return_disc,env0/episode_return_disc,env77/episode_return,env11/episode_return,env63/episode_return_disc,env2/episode_return,env56/episode_return_disc,env49/episode_return,env12/episode_return_disc,env7/episode_return_disc,env62/episode_return,env78/episode_return,env69/episode_return,env54/episode_return_disc,env58/episode_return_disc,env35/episode_return,env2/episode_return_disc,env26/episode_return,env28/episode_return_disc,env38/episode_return_disc,env60/episode_return_disc,env40/episode_return_disc,env41/episode_return,env50/episode_return,env26/episode_return_disc,env37/episode_return_disc,env0/episode_return,env61/episode_return_disc,env27/episode_return,env73/episode_return_disc,env31/episode_return,env31/episode_return_disc,env39/episode_return,env64/episode_return_disc,env22/episode_return_disc,env30/episode_return_disc,env44/episode_return_disc,env21/episode_return,env17/episode_return,env63/episode_return,env68/episode_return_disc,env74/episode_return_disc,env77/episode_return_disc,env46/episode_return,env1/episode_return,env13/episode_return_disc,env10/episode_return_disc,env30/episode_return,env65/episode_return_disc,env13/episode_return,env75/episode_return,env67/episode_return,env53/episode_return,env33/episode_return,env19/episode_return_disc,env35/episode_return_disc,env4/episode_return,env79/episode_return,env38/episode_return,env8/episode_return_disc,env27/episode_return_disc,env39/episode_return_disc,env78/episode_return_disc,env43/episode_return_disc,env74/episode_return,env71/episode_return,env20/episode_return,env18/episode_return,env4/episode_return_disc,env54/episode_return,env76/episode_return_disc,env52/episode_return_disc,env37/episode_return,env7/episode_return,env55/episode_return_disc,env66/episode_return_disc,env64/episode_return,env6/episode_return,env51/episode_return,env11/episode_return_disc,env32/episode_return,env61/episode_return,env66/episode_return,env12/episode_return,env59/episode_return,env29/episode_return,env28/episode_return,env68/episode_return,env23/episode_return_disc,env14/episode_return_disc,env36/episode_return,eval/mean_reward,eval/mean_ep_length,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/entropy_loss,train/loss,train/clip_range,train/n_updates,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/learning_rate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200,2,5489,10.0,8.752981839999999,7,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.350479185581207,11.086642265319824,0.2,28,0.01765815,0.11500000210944564,-0.04617113601052551,24.813639831542968,0.47238993644714355,0.0003
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,18.270347595214844,9.090909004211426,20.0,20.0,2.3423521518707275,18.270347595214844,3.225806474685669,10.0,9.135173797607422,18.270347595214844,20.0,2.6868157386779785,4.567586898803711,3.5714285373687744,20.0,18.270347595214844,18.270347595214844,20.0,4.0,2.702702760696411,18.270347595214844,4.567586898803711,2.6100494861602783,3.045057773590088,18.270347595214844,18.270347595214844,2.468965768814087,20.0,20.0,11.11111068725586,18.270347595214844,3.125,3.045057773590088,20.0,3.3333332538604736,18.270347595214844,20.0,2.7682344913482666,3.4482758045196533,4.0,4.545454502105713,18.270347595214844,20.0,20.0,4.34782600402832,8.333333015441895,18.270347595214844,8.304702758789062,2.8547418117523193,3.654069423675537,20.0,18.270347595214844,3.2625620365142822,3.654069423675537,7.612644672393799,18.270347595214844,3.0303030014038086,2.6868157386779785,3.846153736114502,5.0,3.045057773590088,2.4039931297302246,2.6315789222717285,3.7037036418914795,3.225806474685669,2.9468302726745605,2.468965768814087,5.373631477355957,18.270347595214844,2.9468302726745605,18.270347595214844,20.0,20.0,18.270347595214844,3.125,4.152351379394531,20.0,3.654069423675537,18.270347595214844,2.941176414489746,20.0,2.941176414489746,18.270347595214844,3.9718146324157715,4.0,2.8547418117523193,20.0,4.807986259460449,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,3.9718146324157715,20.0,4.567586898803711,3.225806474685669,18.270347595214844,20.0,18.270347595214844,20.0,2.9468302726745605,3.045057773590088,18.270347595214844,2.9468302726745605,2.5641026496887207,2.857142925262451,20.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,3.3833975791931152,20.0,18.270347595214844,20.0,3.3333332538604736,3.3333332538604736,5.882352828979492,3.225806474685669,18.270347595214844,3.654069423675537,3.846153736114502,20.0,20.0,3.150059938430786,2.9468302726745605,18.270347595214844,18.270347595214844,3.654069423675537,20.0,20.0,20.0,3.3333332538604736,3.513528347015381,20.0,10.150193214416504,18.270347595214844,4.34782600402832,20.0,3.513528347015381,3.3833975791931152,3.225806474685669,5.0,2.702702760696411,18.270347595214844,20.0,5.0,3.7037036418914795,4.0,20.0,4.0,5.263157844543457,20.0,18.270347595214844,18.270347595214844,20.0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.6868157386779785,5.882352828979492,10.0,2.702702760696411,3.2625620365142822,18.270347595214844,20.0,2.3255813121795654,2.1244590282440186,3.513528347015381,20.0,18.270347595214844,18.270347595214844,20.0,3.3333332538604736,10.150193214416504,3.045057773590088,3.4482758045196533,20.0,20.0,18.270347595214844,18.270347595214844,3.3833975791931152,3.9718146324157715,5.373631477355957,3.150059938430786,3.513528347015381,4.34782600402832,14.285714149475098,3.125,4.807986259460449,3.846153736114502,2.9468302726745605,20.0,20.0,3.2625620365142822,4.0,2.468965768814087,20.0,6.25,20.0,3.8063223361968994,3.5714285373687744,3.4482758045196533,2.5,20.0,9.135173797607422,5.373631477355957,3.513528347015381,18.270347595214844,3.4482758045196533,2.22809100151062,18.270347595214844,18.270347595214844,18.270347595214844,2.7682344913482666,2.702702760696411,18.270347595214844,3.5714285373687744,20.0,2.468965768814087,3.2625620365142822,3.5714285373687744,20.0,3.7037036418914795,3.3833975791931152,18.270347595214844,18.270347595214844,18.270347595214844,5.373631477355957,3.8063223361968994,20.0,20.0,2.6100494861602783,2.222222328186035,18.270347595214844,20.0,3.150059938430786,18.270347595214844,20.0,2.857142925262451,20.0,10.150193214416504,2.2837934494018555,20.0,2.030038595199585,5.882352828979492,3.2625620365142822,18.270347595214844,3.150059938430786,3.654069423675537,4.166666507720947,3.846153736114502,5.373631477355957,18.270347595214844,4.166666507720947,1.8643211126327515,20.0,18.270347595214844,2.127659559249878,1.94365394115448,2.3255813121795654,2.6868157386779785,18.270347595214844,3.2625620365142822,18.270347595214844,3.5714285373687744,3.7037036418914795,2.857142925262451,2.8547418117523193,2.0761756896972656,18.270347595214844,20.0,2.941176414489746,18.270347595214844,18.270347595214844,3.5714285373687744,3.150059938430786,20.0,2.702702760696411,3.225806474685669,20.0,5.882352828979492,2.468965768814087,18.270347595214844,2.040816307067871,5.263157844543457,20.0,18.270347595214844,18.270347595214844,2.1244590282440186,2.6100494861602783,5.709483623504639,2.2727272510528564,3.0303030014038086,2.4390244483947754,4.34782600402832,1.8643211126327515,11.11111068725586,2.8547418117523193,18.270347595214844,20.0,20.0,3.2625620365142822,18.270347595214844,2.941176414489746,20.0,3.846153736114502,18.270347595214844,5.882352828979492,2.040816307067871,20.0,3.4482758045196533,20.0,20.0,3.5714285373687744,3.125,13.050248146057129,3.9718146324157715,11.11111068725586,9.14061249,10.0,12800,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800,2,6333,10.0,10.51300295,8,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.243714451789856,13.1970853805542,0.2,32,0.012020678,0.07250000197673216,-0.03952572223015523,27.831580352783202,0.4562224745750427,0.0003
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,18.270347595214844,20.0,20.0,4.545454502105713,2.22809100151062,2.8547418117523193,20.0,20.0,18.270347595214844,18.270347595214844,20.0,5.373631477355957,18.270347595214844,3.7037036418914795,4.34782600402832,18.270347595214844,3.9718146324157715,2.3255813121795654,20.0,3.225806474685669,18.270347595214844,18.270347595214844,18.270347595214844,3.3833975791931152,2.1244590282440186,2.1244590282440186,2.468965768814087,20.0,20.0,2.702702760696411,3.9718146324157715,4.0,3.654069423675537,20.0,20.0,18.270347595214844,20.0,3.513528347015381,2.702702760696411,20.0,20.0,2.8547418117523193,20.0,4.166666507720947,20.0,3.4482758045196533,18.270347595214844,18.270347595214844,3.654069423675537,18.270347595214844,11.11111068725586,4.567586898803711,3.3833975791931152,18.270347595214844,3.150059938430786,3.513528347015381,3.846153736114502,18.270347595214844,5.263157844543457,20.0,18.270347595214844,18.270347595214844,20.0,2.222222328186035,20.0,18.270347595214844,2.9468302726745605,18.270347595214844,6.090115547180176,1.9859073162078857,18.270347595214844,20.0,5.882352828979492,2.7682344913482666,3.4482758045196533,18.270347595214844,3.125,10.150193214416504,18.270347595214844,20.0,3.846153736114502,5.882352828979492,18.270347595214844,18.270347595214844,20.0,3.150059938430786,20.0,3.2625620365142822,10.150193214416504,3.8063223361968994,18.270347595214844,3.125,20.0,18.270347595214844,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,5.882352828979492,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,2.4390244483947754,20.0,3.0303030014038086,3.9718146324157715,2.9468302726745605,18.270347595214844,6.666666507720947,20.0,18.270347595214844,2.030038595199585,20.0,10.150193214416504,20.0,20.0,4.0,20.0,2.17391300201416,4.152351379394531,18.270347595214844,20.0,4.34782600402832,11.11111068725586,2.468965768814087,18.270347595214844,5.373631477355957,3.513528347015381,18.270347595214844,3.225806474685669,3.846153736114502,5.0,3.7037036418914795,18.270347595214844,20.0,2.468965768814087,18.270347595214844,20.0,20.0,4.807986259460449,3.9718146324157715,20.0,20.0,2.702702760696411,5.373631477355957,2.3255813121795654,20.0,4.34782600402832,11.11111068725586,20.0,20.0,3.5714285373687744,4.34782600402832,18.270347595214844,18.270347595214844,20.0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.270347595214844,20.0,20.0,20.0,18.270347595214844,18.270347595214844,20.0,4.0,3.654069423675537,18.270347595214844,20.0,18.270347595214844,18.270347595214844,3.846153736114502,11.11111068725586,18.270347595214844,10.150193214416504,2.702702760696411,3.0303030014038086,20.0,2.1244590282440186,18.270347595214844,3.9718146324157715,18.270347595214844,18.270347595214844,2.468965768814087,18.270347595214844,3.0303030014038086,20.0,20.0,18.270347595214844,20.0,4.350082874298096,20.0,3.7037036418914795,1.94365394115448,20.0,18.270347595214844,11.11111068725586,20.0,20.0,18.270347595214844,2.127659559249878,3.846153736114502,20.0,20.0,18.270347595214844,18.270347595214844,18.270347595214844,18.270347595214844,20.0,18.270347595214844,3.513528347015381,2.7682344913482666,18.270347595214844,10.150193214416504,20.0,3.150059938430786,2.941176414489746,20.0,2.468965768814087,3.513528347015381,3.846153736114502,8.333333015441895,4.761904716491699,4.350082874298096,18.270347595214844,18.270347595214844,18.270347595214844,2.2837934494018555,18.270347595214844,4.0,4.0,2.175041437149048,5.55555534362793,18.270347595214844,20.0,18.270347595214844,3.3833975791931152,3.4482758045196533,20.0,20.0,18.270347595214844,18.270347595214844,20.0,5.075096607208252,20.0,2.2837934494018555,18.270347595214844,3.513528347015381,18.270347595214844,20.0,20.0,18.270347595214844,11.418967247009277,20.0,18.270347595214844,20.0,18.270347595214844,20.0,18.270347595214844,3.846153736114502,1.8270347118377686,3.3833975791931152,18.270347595214844,18.270347595214844,20.0,4.34782600402832,2.3809523582458496,3.654069423675537,3.9718146324157715,3.654069423675537,20.0,20.0,5.075096607208252,7.612644672393799,20.0,18.270347595214844,5.55555534362793,2.702702760696411,4.761904716491699,20.0,2.5,18.270347595214844,18.270347595214844,3.7037036418914795,20.0,20.0,10.150193214416504,18.270347595214844,3.513528347015381,18.270347595214844,18.270347595214844,4.34782600402832,11.11111068725586,20.0,20.0,3.3833975791931152,20.0,18.270347595214844,18.270347595214844,12.5,3.7037036418914795,2.6868157386779785,4.350082874298096,2.0,20.0,20.0,3.654069423675537,20.0,20.0,4.761904716491699,20.0,2.3255813121795654,20.0,2.5,4.0,18.270347595214844,2.7682344913482666,20.0,11.636596170000002,10.0,14400,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,2,6955,10.0,12.45647085,9,,,,,,,,,,
