custom/best_energy,env0/episode_return,env28/episode_return_disc,env64/episode_return_disc,env10/episode_return_disc,env77/episode_return,env35/episode_return,env35/episode_return_disc,env17/episode_return,env38/episode_return_disc,env57/episode_return_disc,env31/episode_return,env2/episode_return,env22/episode_return_disc,env67/episode_return,env16/episode_return_disc,env46/episode_return_disc,env71/episode_return_disc,env44/episode_return,env7/episode_return,env59/episode_return,env8/episode_return_disc,env36/episode_return,env60/episode_return_disc,env26/episode_return_disc,env79/episode_return_disc,env61/episode_return,env13/episode_return,env33/episode_return_disc,env29/episode_return_disc,env52/episode_return,env0/episode_return_disc,env45/episode_return,env50/episode_return,env11/episode_return_disc,env76/episode_return,env9/episode_return,env54/episode_return_disc,env9/episode_return_disc,env62/episode_return_disc,env71/episode_return,env17/episode_return_disc,env67/episode_return_disc,env20/episode_return,env59/episode_return_disc,env30/episode_return,env18/episode_return_disc,env51/episode_return_disc,env73/episode_return,env56/episode_return,env66/episode_return_disc,env28/episode_return,env48/episode_return,env41/episode_return_disc,env10/episode_return,env74/episode_return_disc,env24/episode_return_disc,env27/episode_return,env1/episode_return_disc,env69/episode_return_disc,env50/episode_return_disc,env15/episode_return,env14/episode_return_disc,env58/episode_return_disc,env15/episode_return_disc,env34/episode_return_disc,env6/episode_return_disc,env42/episode_return_disc,env5/episode_return,env77/episode_return_disc,env53/episode_return,env78/episode_return_disc,env4/episode_return_disc,env36/episode_return_disc,env23/episode_return,env68/episode_return_disc,env14/episode_return,env39/episode_return,env44/episode_return_disc,env78/episode_return,env27/episode_return_disc,env5/episode_return_disc,env38/episode_return,env70/episode_return_disc,env21/episode_return_disc,env47/episode_return,env61/episode_return_disc,env1/episode_return,env49/episode_return_disc,env65/episode_return,env72/episode_return,env48/episode_return_disc,env19/episode_return,env26/episode_return,env31/episode_return_disc,env33/episode_return,env13/episode_return_disc,env73/episode_return_disc,env21/episode_return,env16/episode_return,env45/episode_return_disc,env8/episode_return,env32/episode_return_disc,env55/episode_return,env55/episode_return_disc,env79/episode_return,env56/episode_return_disc,env58/episode_return,env39/episode_return_disc,env24/episode_return,env25/episode_return,env11/episode_return,env40/episode_return,env40/episode_return_disc,env6/episode_return,env25/episode_return_disc,env76/episode_return_disc,env46/episode_return,env37/episode_return,env62/episode_return,env34/episode_return,env41/episode_return,env30/episode_return_disc,env51/episode_return,env42/episode_return,env68/episode_return,env19/episode_return_disc,env49/episode_return,env69/episode_return,env64/episode_return,env72/episode_return_disc,env7/episode_return_disc,env63/episode_return,env65/episode_return_disc,env20/episode_return_disc,env47/episode_return_disc,env74/episode_return,env37/episode_return_disc,env75/episode_return,env52/episode_return_disc,env57/episode_return,env23/episode_return_disc,env54/episode_return,env4/episode_return,env2/episode_return_disc,env3/episode_return_disc,env60/episode_return,env22/episode_return,env63/episode_return_disc,env12/episode_return,env18/episode_return,env29/episode_return,env43/episode_return_disc,env70/episode_return,env75/episode_return_disc,env32/episode_return,env43/episode_return,env12/episode_return_disc,env53/episode_return_disc,env66/episode_return,env3/episode_return,eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/explained_variance,train/loss,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/entropy_loss,train/n_updates,train/value_loss
5,20.0,18.270347595214844,3.654069423675537,2.8547418117523193,20.0,20.0,18.270347595214844,20.0,18.270347595214844,18.270347595214844,2.5641026496887207,5.0,5.075096607208252,3.125,2.22809100151062,3.2625620365142822,18.270347595214844,4.34782600402832,2.5641026496887207,3.5714285373687744,2.2837934494018555,2.857142925262451,3.045057773590088,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,3.150059938430786,3.846153736114502,18.270347595214844,20.0,20.0,18.270347595214844,2.040816307067871,3.125,2.537548303604126,2.8547418117523193,3.2625620365142822,20.0,18.270347595214844,2.8547418117523193,20.0,3.2625620365142822,20.0,2.537548303604126,3.8063223361968994,3.7037036418914795,20.0,18.270347595214844,20.0,20.0,1.7912105321884155,3.125,18.270347595214844,3.9718146324157715,20.0,5.709483623504639,3.045057773590088,18.270347595214844,20.0,18.270347595214844,18.270347595214844,18.270347595214844,2.468965768814087,2.7682344913482666,3.045057773590088,20.0,18.270347595214844,3.3333332538604736,18.270347595214844,5.373631477355957,2.6100494861602783,5.882352828979492,4.350082874298096,20.0,4.166666507720947,3.9718146324157715,20.0,18.270347595214844,18.270347595214844,20.0,3.045057773590088,3.150059938430786,2.127659559249878,18.270347595214844,6.25,2.6100494861602783,3.7037036418914795,2.5,18.270347595214844,4.761904716491699,20.0,2.3423521518707275,20.0,18.270347595214844,3.3833975791931152,3.4482758045196533,2.4390244483947754,18.270347595214844,2.5,2.6868157386779785,20.0,18.270347595214844,20.0,18.270347595214844,20.0,3.8063223361968994,4.34782600402832,2.857142925262451,20.0,3.5714285373687744,3.2625620365142822,3.0303030014038086,2.6100494861602783,1.8643211126327515,3.5714285373687744,20.0,3.5714285373687744,2.702702760696411,1.9607843160629272,18.270347595214844,4.166666507720947,3.3333332538604736,4.761904716491699,4.350082874298096,2.857142925262451,3.3333332538604736,4.0,2.2837934494018555,2.3423521518707275,20.0,3.3833975791931152,18.270347595214844,1.94365394115448,20.0,18.270347595214844,2.777777671813965,3.513528347015381,20.0,5.373631477355957,2.777777671813965,5.882352828979492,4.567586898803711,3.3833975791931152,3.3333332538604736,5.55555534362793,18.270347595214844,3.5714285373687744,2.777777671813965,3.4482758045196533,2.7682344913482666,3.3333332538604736,2.537548303604126,2.941176414489746,3.0303030014038086,3.2625620365142822,3.045057773590088,20.0,3.7037036418914795,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.040816307067871,18.270347595214844,2.22809100151062,2.2837934494018555,3.3333332538604736,3.4482758045196533,3.150059938430786,20.0,2.6868157386779785,2.7682344913482666,2.6315789222717285,2.857142925262451,2.3423521518707275,2.4390244483947754,3.2625620365142822,11.418967247009277,18.270347595214844,3.3333332538604736,3.125,20.0,18.270347595214844,5.55555534362793,2.4039931297302246,18.270347595214844,18.270347595214844,20.0,2.702702760696411,3.150059938430786,3.2625620365142822,4.34782600402832,1.8643211126327515,20.0,5.0,18.270347595214844,5.263157844543457,20.0,3.2625620365142822,18.270347595214844,2.2837934494018555,20.0,18.270347595214844,2.22809100151062,3.225806474685669,18.270347595214844,2.702702760696411,3.045057773590088,2.6868157386779785,20.0,20.0,3.2625620365142822,20.0,5.263157844543457,2.537548303604126,2.5,3.150059938430786,4.152351379394531,20.0,8.304702758789062,2.8547418117523193,4.567586898803711,2.941176414489746,4.350082874298096,3.150059938430786,2.6868157386779785,2.1244590282440186,2.6868157386779785,10.150193214416504,3.4482758045196533,3.045057773590088,5.882352828979492,18.270347595214844,9.135173797607422,5.075096607208252,20.0,2.3423521518707275,4.761904716491699,20.0,3.045057773590088,20.0,18.270347595214844,3.150059938430786,2.941176414489746,18.270347595214844,2.6868157386779785,20.0,18.270347595214844,9.090909004211426,2.030038595199585,4.761904716491699,2.17391300201416,4.807986259460449,2.5641026496887207,20.0,2.4039931297302246,3.4482758045196533,2.468965768814087,18.270347595214844,2.941176414489746,3.5714285373687744,18.270347595214844,20.0,2.6100494861602783,2.5,2.2837934494018555,20.0,18.270347595214844,3.4482758045196533,18.270347595214844,4.545454502105713,20.0,20.0,2.4390244483947754,2.22809100151062,2.941176414489746,18.270347595214844,4.807986259460449,12.5,2.5641026496887207,2.5,2.3255813121795654,2.777777671813965,2.468965768814087,2.941176414489746,11.11111068725586,2.5641026496887207,2.3423521518707275,2.222222328186035,3.125,2.4390244483947754,1.9859073162078857,2.8547418117523193,20.0,4.350082874298096,2.9468302726745605,18.270347595214844,3.4482758045196533,2.3423521518707275,20.0,3.9718146324157715,3.0303030014038086,18.270347595214844,3.5714285373687744,10.0,2.6100494861602783,4.350082874298096,2.6315789222717285,2.5641026496887207,18.270347595214844,20.0,3.3333332538604736,3.5714285373687744,2.9468302726745605,20.0,18.270347595214844,2.857142925262451,3.225806474685669,18.270347595214844,5.373631477355957,3.5714285373687744,4.761904716491699,10.0,12800,8.136584540000001,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800,,1,6440,8,8.7799111,10.0,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010767725,0.46847617626190186,12.481709480285645,0.2,-0.03609904189666935,0.06031250128289685,0.0003,-6.259542763233185,32,27.70648765563965
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,20.0,2.6100494861602783,2.8547418117523193,2.7682344913482666,2.702702760696411,20.0,18.270347595214844,2.941176414489746,18.270347595214844,2.6100494861602783,2.6315789222717285,5.882352828979492,3.654069423675537,20.0,18.270347595214844,10.150193214416504,2.7682344913482666,20.0,2.941176414489746,2.6315789222717285,18.270347595214844,20.0,2.6100494861602783,4.350082874298096,18.270347595214844,20.0,20.0,2.7682344913482666,2.6868157386779785,2.941176414489746,18.270347595214844,20.0,3.7037036418914795,2.1244590282440186,2.17391300201416,20.0,18.270347595214844,18.270347595214844,2.468965768814087,3.0303030014038086,2.6868157386779785,18.270347595214844,20.0,2.4039931297302246,20.0,18.270347595214844,18.270347595214844,3.846153736114502,3.225806474685669,2.6868157386779785,2.857142925262451,2.5641026496887207,18.270347595214844,3.0303030014038086,18.270347595214844,18.270347595214844,20.0,18.270347595214844,18.270347595214844,3.3833975791931152,20.0,13.050248146057129,2.6100494861602783,18.270347595214844,2.6868157386779785,2.0761756896972656,18.270347595214844,5.882352828979492,2.468965768814087,4.0,3.8063223361968994,18.270347595214844,18.270347595214844,3.125,18.270347595214844,14.285714149475098,20.0,18.270347595214844,4.166666507720947,18.270347595214844,5.373631477355957,20.0,18.270347595214844,18.270347595214844,2.777777671813965,18.270347595214844,20.0,3.8063223361968994,3.125,20.0,2.3423521518707275,3.3333332538604736,4.761904716491699,2.4039931297302246,3.0303030014038086,18.270347595214844,3.513528347015381,20.0,20.0,18.270347595214844,20.0,2.537548303604126,2.777777671813965,2.537548303604126,20.0,2.9468302726745605,2.857142925262451,18.270347595214844,20.0,20.0,2.3255813121795654,20.0,18.270347595214844,2.2727272510528564,18.270347595214844,1.9859073162078857,11.11111068725586,20.0,2.702702760696411,2.941176414489746,20.0,18.270347595214844,20.0,20.0,20.0,3.045057773590088,4.166666507720947,20.0,3.125,18.270347595214844,2.6868157386779785,3.4482758045196533,2.8547418117523193,18.270347595214844,2.537548303604126,20.0,18.270347595214844,20.0,2.6868157386779785,2.857142925262451,2.8547418117523193,20.0,20.0,5.373631477355957,18.270347595214844,2.857142925262451,4.0,3.150059938430786,20.0,20.0,2.941176414489746,11.418967247009277,20.0,18.270347595214844,2.777777671813965,12.5,18.270347595214844,3.654069423675537,2.941176414489746,20.0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,18.270347595214844,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,2.5641026496887207,18.270347595214844,18.270347595214844,20.0,20.0,18.270347595214844,20.0,18.270347595214844,1.9859073162078857,5.075096607208252,20.0,20.0,4.761904716491699,2.537548303604126,4.0,18.270347595214844,3.654069423675537,2.175041437149048,20.0,20.0,18.270347595214844,2.1244590282440186,3.0303030014038086,3.654069423675537,5.882352828979492,20.0,5.373631477355957,4.545454502105713,11.11111068725586,18.270347595214844,10.150193214416504,2.468965768814087,5.55555534362793,2.3423521518707275,18.270347595214844,2.5,4.350082874298096,10.0,2.0761756896972656,18.270347595214844,3.7037036418914795,3.5714285373687744,3.2625620365142822,20.0,20.0,2.8547418117523193,20.0,18.270347595214844,2.22809100151062,4.761904716491699,18.270347595214844,18.270347595214844,18.270347595214844,6.666666507720947,2.6100494861602783,10.150193214416504,6.090115547180176,18.270347595214844,18.270347595214844,2.7682344913482666,20.0,18.270347595214844,20.0,18.270347595214844,2.3423521518707275,3.654069423675537,20.0,18.270347595214844,2.857142925262451,3.0303030014038086,18.270347595214844,20.0,4.350082874298096,18.270347595214844,20.0,2.030038595199585,5.373631477355957,20.0,18.270347595214844,20.0,18.270347595214844,3.4482758045196533,2.857142925262451,18.270347595214844,20.0,4.0,18.270347595214844,20.0,18.270347595214844,3.3833975791931152,5.882352828979492,20.0,5.373631477355957,2.777777671813965,3.2625620365142822,20.0,18.270347595214844,2.3809523582458496,3.2625620365142822,11.11111068725586,2.7682344913482666,2.4390244483947754,3.3333332538604736,5.882352828979492,20.0,18.270347595214844,20.0,3.045057773590088,4.152351379394531,2.17391300201416,20.0,2.702702760696411,20.0,3.125,9.135173797607422,20.0,3.0303030014038086,20.0,18.270347595214844,20.0,20.0,20.0,2.6100494861602783,18.270347595214844,2.5641026496887207,3.150059938430786,2.2837934494018555,18.270347595214844,20.0,18.270347595214844,20.0,2.7682344913482666,20.0,18.270347595214844,20.0,2.5641026496887207,18.270347595214844,2.9468302726745605,20.0,20.0,2.3423521518707275,3.5714285373687744,2.2727272510528564,2.3255813121795654,3.2625620365142822,2.222222328186035,18.270347595214844,3.5714285373687744,3.5714285373687744,3.2625620365142822,18.270347595214844,3.5714285373687744,3.225806474685669,10.0,14400,11.233154970000001,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400,,2,7125,9,11.612654749999997,10.0,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018781641,0.46818917989730835,11.409045219421387,0.2,-0.047477294365126,0.1145312515902333,0.0003,-6.196863734722138,36,29.38526635169983
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
