custom/best_energy,env34/episode_return_disc,env73/episode_return,env19/episode_return_disc,env18/episode_return_disc,env18/episode_return,env62/episode_return,env52/episode_return,env43/episode_return,env8/episode_return_disc,env22/episode_return_disc,env0/episode_return_disc,env78/episode_return_disc,env56/episode_return_disc,env13/episode_return,env41/episode_return_disc,env21/episode_return_disc,env25/episode_return_disc,env50/episode_return,env6/episode_return_disc,env43/episode_return_disc,env28/episode_return,env23/episode_return,env73/episode_return_disc,env42/episode_return_disc,env55/episode_return,env33/episode_return_disc,env42/episode_return,env8/episode_return,env31/episode_return,env16/episode_return_disc,env41/episode_return,env30/episode_return_disc,env34/episode_return,env37/episode_return_disc,env4/episode_return,env10/episode_return,env60/episode_return_disc,env55/episode_return_disc,env38/episode_return,env39/episode_return,env3/episode_return_disc,env58/episode_return,env76/episode_return,env13/episode_return_disc,env67/episode_return,env77/episode_return_disc,env70/episode_return_disc,env71/episode_return,env50/episode_return_disc,env1/episode_return_disc,env37/episode_return,env28/episode_return_disc,env75/episode_return,env2/episode_return,env59/episode_return,env58/episode_return_disc,env36/episode_return_disc,env60/episode_return,env52/episode_return_disc,env17/episode_return,env53/episode_return,env74/episode_return_disc,env49/episode_return,env11/episode_return,env32/episode_return_disc,env68/episode_return,env23/episode_return_disc,env48/episode_return,env14/episode_return_disc,env72/episode_return,env24/episode_return,env72/episode_return_disc,env17/episode_return_disc,env24/episode_return_disc,env64/episode_return_disc,env61/episode_return,env33/episode_return,env79/episode_return,env51/episode_return,env51/episode_return_disc,env1/episode_return,env6/episode_return,env27/episode_return_disc,env11/episode_return_disc,env47/episode_return,env39/episode_return_disc,env66/episode_return_disc,env12/episode_return_disc,env53/episode_return_disc,env22/episode_return,env29/episode_return,env47/episode_return_disc,env9/episode_return_disc,env15/episode_return_disc,env69/episode_return_disc,env25/episode_return,env74/episode_return,env77/episode_return,env20/episode_return,env64/episode_return,env40/episode_return_disc,env62/episode_return_disc,env14/episode_return,env65/episode_return,env49/episode_return_disc,env59/episode_return_disc,env66/episode_return,env67/episode_return_disc,env48/episode_return_disc,env19/episode_return,env46/episode_return,env44/episode_return_disc,env7/episode_return_disc,env7/episode_return,env10/episode_return_disc,env79/episode_return_disc,env36/episode_return,env32/episode_return,env4/episode_return_disc,env57/episode_return_disc,env30/episode_return,env78/episode_return,env65/episode_return_disc,env69/episode_return,env54/episode_return_disc,env70/episode_return,env27/episode_return,env35/episode_return_disc,env38/episode_return_disc,env63/episode_return,env12/episode_return,env76/episode_return_disc,env56/episode_return,env57/episode_return,env61/episode_return_disc,env71/episode_return_disc,env16/episode_return,env31/episode_return_disc,env0/episode_return,env35/episode_return,env29/episode_return_disc,env68/episode_return_disc,env5/episode_return,env63/episode_return_disc,env9/episode_return,env45/episode_return,env26/episode_return,env40/episode_return,env2/episode_return_disc,env5/episode_return_disc,env44/episode_return,env45/episode_return_disc,env15/episode_return,env26/episode_return_disc,env75/episode_return_disc,env21/episode_return,env20/episode_return_disc,env54/episode_return,env3/episode_return,env46/episode_return_disc,eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/learning_rate,train/loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/approx_kl,train/entropy_loss
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.150193214416504,16.66666603088379,3.045057773590088,9.135173797607422,10.0,4.0,3.3333332538604736,4.545454502105713,15.225289344787598,2.537548303604126,2.8547418117523193,2.1244590282440186,3.8063223361968994,2.3809523582458496,2.3423521518707275,15.225289344787598,9.135173797607422,16.66666603088379,1.94365394115448,4.152351379394531,2.17391300201416,4.34782600402832,15.225289344787598,2.6100494861602783,4.166666507720947,2.3423521518707275,2.857142925262451,16.66666603088379,2.777777671813965,3.9718146324157715,2.5641026496887207,15.225289344787598,11.11111068725586,3.8063223361968994,16.66666603088379,20.0,7.027056694030762,3.8063223361968994,3.5714285373687744,2.3255813121795654,15.225289344787598,2.2727272510528564,16.66666603088379,2.175041437149048,2.5,7.612644672393799,2.2837934494018555,20.0,15.225289344787598,1.7912105321884155,4.166666507720947,1.9859073162078857,2.702702760696411,2.3809523582458496,16.66666603088379,2.0761756896972656,2.9468302726745605,7.692307472229004,3.045057773590088,8.333333015441895,3.0303030014038086,10.150193214416504,3.125,4.34782600402832,3.2625620365142822,20.0,3.9718146324157715,3.225806474685669,1.7567641735076904,10.0,3.0303030014038086,9.135173797607422,7.612644672393799,2.7682344913482666,5.709483623504639,16.66666603088379,2.5641026496887207,16.66666603088379,16.66666603088379,15.225289344787598,1.9607843160629272,2.127659559249878,3.9718146324157715,3.9718146324157715,3.125,2.1244590282440186,2.3423521518707275,2.175041437149048,2.7682344913482666,2.777777671813965,2.941176414489746,2.8547418117523193,11.418967247009277,15.225289344787598,4.567586898803711,10.0,11.11111068725586,8.333333015441895,4.545454502105713,6.25,2.7682344913482666,3.654069423675537,1.923076868057251,3.846153736114502,2.8547418117523193,15.225289344787598,2.5641026496887207,2.2837934494018555,2.9468302726745605,3.3333332538604736,3.0303030014038086,10.150193214416504,3.8063223361968994,4.166666507720947,18.270347595214844,15.225289344787598,3.225806474685669,3.5714285373687744,15.225289344787598,2.22809100151062,16.66666603088379,2.3255813121795654,3.513528347015381,5.0,15.225289344787598,2.5,4.34782600402832,10.150193214416504,3.2625620365142822,16.66666603088379,2.3809523582458496,15.225289344787598,4.166666507720947,2.4390244483947754,15.225289344787598,18.270347595214844,4.34782600402832,2.537548303604126,3.125,11.11111068725586,2.6868157386779785,18.270347595214844,4.545454502105713,15.225289344787598,12.5,3.846153736114502,3.846153736114502,3.0303030014038086,2.175041437149048,4.152351379394531,11.11111068725586,3.513528347015381,16.66666603088379,3.513528347015381,2.468965768814087,16.66666603088379,4.152351379394531,16.66666603088379,16.66666603088379,2.7682344913482666,10.0,3200,8.04021415,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,,2,7.40364976,1203,10.0,2,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,7.904125690460205,-0.03784210224403069,0.3131573796272278,0.2,0.05859375088475645,8,16.812886047363282,0.010438803,-6.421693825721741
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10.150193214416504,3.846153736114502,2.1244590282440186,2.4039931297302246,2.6315789222717285,8.333333015441895,4.761904716491699,7.142857074737549,3.045057773590088,6.090115547180176,4.350082874298096,2.1244590282440186,3.150059938430786,2.5,3.9718146324157715,7.612644672393799,3.045057773590088,2.702702760696411,4.152351379394531,6.5251240730285645,3.7037036418914795,3.125,3.513528347015381,3.654069423675537,2.5,15.225289344787598,4.0,3.3333332538604736,16.66666603088379,15.225289344787598,4.34782600402832,3.654069423675537,11.11111068725586,1.522528886795044,10.0,4.545454502105713,11.418967247009277,2.2837934494018555,2.941176414489746,16.66666603088379,3.9718146324157715,10.0,2.941176414489746,2.2837934494018555,4.166666507720947,3.045057773590088,3.150059938430786,3.7037036418914795,2.468965768814087,15.225289344787598,1.6666666269302368,3.3833975791931152,2.4390244483947754,2.6315789222717285,20.0,9.135173797607422,2.9468302726745605,12.5,4.350082874298096,2.5,16.66666603088379,2.9468302726745605,10.0,2.5,2.468965768814087,4.545454502105713,2.8547418117523193,3.5714285373687744,1.8643211126327515,4.545454502105713,16.66666603088379,4.152351379394531,2.2837934494018555,15.225289344787598,3.045057773590088,16.66666603088379,16.66666603088379,3.225806474685669,6.666666507720947,6.090115547180176,16.66666603088379,4.545454502105713,2.175041437149048,2.2837934494018555,12.5,15.225289344787598,15.225289344787598,3.150059938430786,15.225289344787598,6.666666507720947,16.66666603088379,11.418967247009277,15.225289344787598,4.152351379394531,3.9718146324157715,3.3333332538604736,3.225806474685669,3.3333332538604736,16.66666603088379,3.3333332538604736,7.027056694030762,7.612644672393799,2.040816307067871,2.777777671813965,9.135173797607422,18.270347595214844,16.66666603088379,3.8063223361968994,3.2625620365142822,2.3255813121795654,3.125,1.94365394115448,3.9718146324157715,4.34782600402832,4.152351379394531,2.9468302726745605,3.225806474685669,2.702702760696411,9.135173797607422,5.709483623504639,4.0,2.3255813121795654,2.537548303604126,4.34782600402832,9.135173797607422,3.4482758045196533,2.3809523582458496,15.225289344787598,2.6868157386779785,4.0,3.4482758045196533,2.6868157386779785,3.4482758045196533,6.25,15.225289344787598,3.3833975791931152,16.66666603088379,15.225289344787598,4.761904716491699,16.66666603088379,15.225289344787598,4.152351379394531,3.846153736114502,3.654069423675537,16.66666603088379,3.4482758045196533,2.3809523582458496,7.692307472229004,2.4039931297302246,3.513528347015381,2.127659559249878,3.150059938430786,4.545454502105713,2.175041437149048,2.22809100151062,8.333333015441895,15.225289344787598,10.0,4.34782600402832,2.8547418117523193,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.513528347015381,3.3333332538604736,1.575029969215393,15.225289344787598,16.66666603088379,5.882352828979492,4.545454502105713,2.0833332538604736,15.225289344787598,3.2625620365142822,2.6100494861602783,15.225289344787598,7.612644672393799,4.545454502105713,15.225289344787598,15.225289344787598,4.152351379394531,4.545454502105713,1.7912105321884155,1.9031611680984497,2.941176414489746,4.0,3.045057773590088,2.4039931297302246,2.17391300201416,2.030038595199585,2.6315789222717285,16.66666603088379,10.0,3.9718146324157715,16.66666603088379,4.152351379394531,3.846153736114502,2.6100494861602783,16.66666603088379,16.66666603088379,2.0761756896972656,1.9859073162078857,5.0,4.545454502105713,11.418967247009277,16.66666603088379,5.882352828979492,4.152351379394531,12.5,11.418967247009277,7.612644672393799,2.4390244483947754,4.152351379394531,9.135173797607422,2.857142925262451,2.6868157386779785,2.17391300201416,3.4482758045196533,16.66666603088379,15.225289344787598,15.225289344787598,2.2727272510528564,4.152351379394531,4.166666507720947,2.3809523582458496,7.612644672393799,12.5,14.285714149475098,9.135173797607422,7.692307472229004,3.654069423675537,3.225806474685669,15.225289344787598,20.0,5.0,18.270347595214844,3.8063223361968994,4.567586898803711,15.225289344787598,3.846153736114502,2.222222328186035,1.9607843160629272,4.545454502105713,4.152351379394531,10.0,1.9607843160629272,3.2625620365142822,13.050248146057129,4.34782600402832,4.152351379394531,3.045057773590088,15.225289344787598,2.175041437149048,3.5714285373687744,4.545454502105713,3.9718146324157715,3.654069423675537,2.8547418117523193,4.350082874298096,4.545454502105713,8.333333015441895,12.5,1.9607843160629272,16.66666603088379,9.135173797607422,5.373631477355957,16.66666603088379,4.166666507720947,11.418967247009277,15.225289344787598,3.3333332538604736,11.418967247009277,2.9468302726745605,1.7241379022598267,16.66666603088379,3.654069423675537,2.8547418117523193,3.125,15.225289344787598,1.7912105321884155,16.66666603088379,10.0,15.225289344787598,1.9859073162078857,4.545454502105713,16.66666603088379,3.8063223361968994,4.761904716491699,2.2837934494018555,8.333333015441895,3.5714285373687744,15.225289344787598,4.567586898803711,16.66666603088379,16.66666603088379,5.373631477355957,8.333333015441895,2.17391300201416,3.513528347015381,2.22809100151062,4.34782600402832,9.135173797607422,2.857142925262451,16.66666603088379,4.152351379394531,7.027056694030762,3.7037036418914795,15.225289344787598,4.0,5.0,2.6315789222717285,10.0,3.150059938430786,3.3833975791931152,4.0,4.567586898803711,3.125,2.4039931297302246,1.9859073162078857,16.66666603088379,1.7912105321884155,2.5,12.5,15.225289344787598,10.0,4800,7.4585861399999995,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,,2,7.1101069599999995,1768,10.0,3,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,5.452078819274902,-0.046359390563884516,0.44316500425338745,0.2,0.11921875142725184,12,12.018135464191436,0.017126204,-6.335092806816101
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,18.270347595214844,2.222222328186035,2.1244590282440186,3.9718146324157715,4.34782600402832,16.66666603088379,4.34782600402832,3.125,15.225289344787598,6.5251240730285645,15.225289344787598,2.1244590282440186,7.612644672393799,16.66666603088379,11.418967247009277,3.8063223361968994,3.2625620365142822,3.846153736114502,2.22809100151062,2.8547418117523193,10.0,8.333333015441895,2.030038595199585,2.6100494861602783,16.66666603088379,5.075096607208252,2.857142925262451,16.66666603088379,20.0,3.8063223361968994,12.5,11.418967247009277,20.0,15.225289344787598,2.5641026496887207,1.8518518209457397,18.270347595214844,15.225289344787598,4.545454502105713,16.66666603088379,1.6916987895965576,3.125,14.285714149475098,15.225289344787598,16.66666603088379,2.8547418117523193,3.8063223361968994,4.34782600402832,3.513528347015381,3.150059938430786,16.66666603088379,9.135173797607422,3.846153736114502,12.5,7.692307472229004,2.8547418117523193,7.027056694030762,20.0,3.9718146324157715,4.0,8.333333015441895,15.225289344787598,16.66666603088379,5.0,3.513528347015381,1.7543859481811523,7.612644672393799,8.333333015441895,9.135173797607422,20.0,4.166666507720947,18.270347595214844,3.654069423675537,3.8063223361968994,15.225289344787598,10.0,5.55555534362793,12.5,2.857142925262451,2.6100494861602783,3.4482758045196533,2.4390244483947754,4.350082874298096,4.567586898803711,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,7.612644672393799,7.142857074737549,25.0,15.225289344787598,11.418967247009277,15.225289344787598,9.135173797607422,3.5714285373687744,16.66666603088379,3.125,14.285714149475098,16.66666603088379,4.152351379394531,15.225289344787598,10.0,6.666666507720947,15.225289344787598,7.027056694030762,16.66666603088379,15.225289344787598,7.612644672393799,2.3255813121795654,10.0,2.3423521518707275,10.150193214416504,11.11111068725586,1.6916987895965576,11.418967247009277,7.692307472229004,3.846153736114502,2.3423521518707275,9.135173797607422,12.5,2.3255813121795654,6.090115547180176,10.0,3.8063223361968994,4.166666507720947,4.761904716491699,4.567586898803711,4.152351379394531,10.0,16.66666603088379,13.050248146057129,8.333333015441895,10.0,9.135173797607422,3.9718146324157715,4.166666507720947,18.270347595214844,16.66666603088379,5.0,22.837934494018555,1.6026620864868164,12.5,9.135173797607422,12.5,20.0,3.125,4.545454502105713,11.418967247009277,11.418967247009277,2.5641026496887207,18.270347595214844,16.66666603088379,2.8547418117523193,3.513528347015381,4.166666507720947,13.050248146057129,4.166666507720947,1.8518518209457397,9.135173797607422,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
